name,ec,margin,winner
Alabama,9,Trump +17.7%,R
Alaska,3,Trump +8.44%,R
Arizona,11,Trump +4.9%,R
Arkansas,6,Trump +4.96%,R
California,55,Biden +34.13%,D
Colorado,9,Biden +13.15%,D
Connecticut,7,Biden +27.72%,D
District of Columbia,3,Biden +88.67%,D
Delaware,3,Biden +23.66%,D
Florida,29,Trump +3.66%,R
Georgia,16,Trump +4.37%,R
Hawaii,4,Biden +40.24%,D
Idaho,4,Trump +36.9%,R
Illinois,20,Biden +21.28%,D
Indiana,11,Trump +11.62%,R
Iowa,6,Trump +0.06%,R
Kansas,6,Trump +14.71%,R
Kentucky,8,Trump +20.15%,R
Louisiana,8,Trump +23.5%,R
Maine,2,Biden +15.35%,D
Maine 1st District,1,Biden +23.54%,D
Maine 2nd District,1,Trump +3.81%,R
Maryland,10,Biden +26.98%,D
Massachusetts,11,Biden +38.1%,D
Michigan,16,Biden +1.54%,D
Minnesota,10,Biden +5.97%,D
Mississippi,6,Trump +12.91%,R
Missouri,10,Trump +6.24%,R
Montana,3,Trump +11.24%,R
Nebraska,2,Trump +31.45%,R
Nebraska 1st District,1,Trump +39.88%,R
Nebraska 2nd District,1,Biden +5.25%,D
Nebraska 3rd District,1,Trump +56.53%,R
Nevada,6,Biden +8.94%,D
New Hampshire,4,Biden +9.19%,D
New Jersey,14,Biden +23.43%,D
New Mexico,5,Biden +17.03%,D
New York,29,Biden +30.38%,D
North Carolina,15,Trump +0.26%,R
North Dakota,3,Trump +19.52%,R
Ohio,18,Trump +3.98%,R
Oklahoma,7,Trump +27.09%,R
Oregon,7,Biden +29.53%,D
Pennsylvania,20,Biden +3.84%,D
Rhode Island,4,Biden +25.77%,D
South Carolina,9,Trump +11.31%,R
South Dakota,3,Trump +23.04%,R
Tennessee,11,Trump +16.4%,R
Texas,38,Trump +4.58%,R
Utah,6,Trump +11.13%,R
Vermont,3,Biden +28.55%,D
Virginia,13,Biden +15.94%,D
Washington,12,Biden +32.52%,D
West Virginia,5,Trump +55.82%,R
Wisconsin,10,Biden +1.03%,D
Wyoming,3,Trump +55.72%,R
279,259
