name,ec,margin,winner
Alabama,9,Trump +18.6%,R
Alaska,3,Trump +9.19%,R
Arizona,11,Trump +5.95%,R
Arkansas,6,Trump +5.06%,R
California,55,Biden +33.4%,D
Colorado,9,Biden +15.24%,D
Connecticut,7,Biden +28.48%,D
District of Columbia,3,Biden +89.52%,D
Delaware,3,Biden +21.55%,D
Florida,29,Trump +4.01%,R
Georgia,16,Trump +5.04%,R
Hawaii,4,Biden +39.17%,D
Idaho,4,Trump +38.77%,R
Illinois,20,Biden +21.22%,D
Indiana,11,Trump +11.1%,R
Iowa,6,Trump +1.39%,R
Kansas,6,Trump +15.67%,R
Kentucky,8,Trump +20.82%,R
Louisiana,8,Trump +23.21%,R
Maine,2,Biden +14.4%,D
Maine 1st District,1,Biden +23.71%,D
Maine 2nd District,1,Trump +3.09%,R
Maryland,10,Biden +27.74%,D
Massachusetts,11,Biden +38.41%,D
Michigan,16,Biden +1.65%,D
Minnesota,10,Biden +5.43%,D
Mississippi,6,Trump +11.72%,R
Missouri,10,Trump +5.31%,R
Montana,3,Trump +9.54%,R
Nebraska,2,Trump +30.95%,R
Nebraska 1st District,1,Trump +39.58%,R
Nebraska 2nd District,1,Biden +7.86%,D
Nebraska 3rd District,1,Trump +54.24%,R
Nevada,6,Biden +7.68%,D
New Hampshire,4,Biden +9.45%,D
New Jersey,14,Biden +26.05%,D
New Mexico,5,Biden +17.65%,D
New York,29,Biden +28.7%,D
North Carolina,15,Biden +0.45%,D
North Dakota,3,Trump +20.42%,R
Ohio,18,Trump +5.97%,R
Oklahoma,7,Trump +26.77%,R
Oregon,7,Biden +31.14%,D
Pennsylvania,20,Biden +2.0%,D
Rhode Island,4,Biden +25.66%,D
South Carolina,9,Trump +10.16%,R
South Dakota,3,Trump +21.52%,R
Tennessee,11,Trump +13.54%,R
Texas,38,Trump +5.34%,R
Utah,6,Trump +10.35%,R
Vermont,3,Biden +29.48%,D
Virginia,13,Biden +13.42%,D
Washington,12,Biden +32.87%,D
West Virginia,5,Trump +52.78%,R
Wisconsin,10,Biden +2.73%,D
Wyoming,3,Trump +53.78%,R
294,244
