name,ec,margin,winner
Alabama,9,Trump +19.12%,R
Alaska,3,Trump +7.03%,R
Arizona,11,Trump +6.08%,R
Arkansas,6,Trump +7.02%,R
California,55,Biden +34.23%,D
Colorado,9,Biden +13.38%,D
Connecticut,7,Biden +26.92%,D
District of Columbia,3,Biden +88.81%,D
Delaware,3,Biden +23.55%,D
Florida,29,Trump +4.17%,R
Georgia,16,Trump +3.82%,R
Hawaii,4,Biden +39.16%,D
Idaho,4,Trump +39.12%,R
Illinois,20,Biden +21.94%,D
Indiana,11,Trump +12.09%,R
Iowa,6,Biden +0.26%,D
Kansas,6,Trump +13.6%,R
Kentucky,8,Trump +21.43%,R
Louisiana,8,Trump +23.41%,R
Maine,2,Biden +16.99%,D
Maine 1st District,1,Biden +25.25%,D
Maine 2nd District,1,Trump +3.67%,R
Maryland,10,Biden +29.15%,D
Massachusetts,11,Biden +36.21%,D
Michigan,16,Biden +2.42%,D
Minnesota,10,Biden +5.11%,D
Mississippi,6,Trump +10.95%,R
Missouri,10,Trump +9.1%,R
Montana,3,Trump +10.29%,R
Nebraska,2,Trump +29.4%,R
Nebraska 1st District,1,Trump +40.0%,R
Nebraska 2nd District,1,Biden +5.79%,D
Nebraska 3rd District,1,Trump +56.76%,R
Nevada,6,Biden +8.51%,D
New Hampshire,4,Biden +10.23%,D
New Jersey,14,Biden +25.53%,D
New Mexico,5,Biden +17.83%,D
New York,29,Biden +29.67%,D
North Carolina,15,Biden +0.35%,D
North Dakota,3,Trump +20.24%,R
Ohio,18,Trump +5.34%,R
Oklahoma,7,Trump +27.62%,R
Oregon,7,Biden +31.08%,D
Pennsylvania,20,Biden +1.85%,D
Rhode Island,4,Biden +25.63%,D
South Carolina,9,Trump +9.67%,R
South Dakota,3,Trump +23.47%,R
Tennessee,11,Trump +14.64%,R
Texas,38,Trump +6.52%,R
Utah,6,Trump +12.35%,R
Vermont,3,Biden +27.38%,D
Virginia,13,Biden +14.68%,D
Washington,12,Biden +30.58%,D
West Virginia,5,Trump +55.41%,R
Wisconsin,10,Biden +3.07%,D
Wyoming,3,Trump +55.37%,R
300,238
