name,ec,margin,winner
Alabama,9,Trump +18.19%,R
Alaska,3,Trump +7.46%,R
Arizona,11,Trump +3.99%,R
Arkansas,6,Trump +4.89%,R
California,55,Biden +33.04%,D
Colorado,9,Biden +15.99%,D
Connecticut,7,Biden +28.01%,D
District of Columbia,3,Biden +89.74%,D
Delaware,3,Biden +23.27%,D
Florida,29,Trump +6.23%,R
Georgia,16,Trump +2.36%,R
Hawaii,4,Biden +41.28%,D
Idaho,4,Trump +38.08%,R
Illinois,20,Biden +22.47%,D
Indiana,11,Trump +12.89%,R
Iowa,6,Trump +1.73%,R
Kansas,6,Trump +10.35%,R
Kentucky,8,Trump +20.49%,R
Louisiana,8,Trump +21.79%,R
Maine,2,Biden +16.16%,D
Maine 1st District,1,Biden +24.66%,D
Maine 2nd District,1,Trump +4.07%,R
Maryland,10,Biden +27.99%,D
Massachusetts,11,Biden +38.6%,D
Michigan,16,Biden +1.54%,D
Minnesota,10,Biden +6.29%,D
Mississippi,6,Trump +11.15%,R
Missouri,10,Trump +6.96%,R
Montana,3,Trump +9.31%,R
Nebraska,2,Trump +29.92%,R
Nebraska 1st District,1,Trump +41.76%,R
Nebraska 2nd District,1,Biden +7.09%,D
Nebraska 3rd District,1,Trump +57.2%,R
Nevada,6,Biden +8.76%,D
New Hampshire,4,Biden +9.36%,D
New Jersey,14,Biden +22.62%,D
New Mexico,5,Biden +15.12%,D
New York,29,Biden +32.88%,D
North Carolina,15,Trump +1.1%,R
North Dakota,3,Trump +19.74%,R
Ohio,18,Trump +4.76%,R
Oklahoma,7,Trump +27.52%,R
Oregon,7,Biden +29.85%,D
Pennsylvania,20,Biden +1.78%,D
Rhode Island,4,Biden +25.95%,D
South Carolina,9,Trump +8.95%,R
South Dakota,3,Trump +21.56%,R
Tennessee,11,Trump +14.22%,R
Texas,38,Trump +4.63%,R
Utah,6,Trump +11.62%,R
Vermont,3,Biden +29.19%,D
Virginia,13,Biden +12.9%,D
Washington,12,Biden +31.31%,D
West Virginia,5,Trump +56.76%,R
Wisconsin,10,Biden +2.88%,D
Wyoming,3,Trump +55.22%,R
279,259
