name,ec,margin,winner
Alabama,9,Trump +19.0%,R
Alaska,3,Trump +6.02%,R
Arizona,11,Trump +4.78%,R
Arkansas,6,Trump +4.27%,R
California,55,Biden +34.52%,D
Colorado,9,Biden +15.73%,D
Connecticut,7,Biden +28.13%,D
District of Columbia,3,Biden +88.92%,D
Delaware,3,Biden +22.32%,D
Florida,29,Trump +4.96%,R
Georgia,16,Trump +3.69%,R
Hawaii,4,Biden +40.46%,D
Idaho,4,Trump +37.45%,R
Illinois,20,Biden +21.81%,D
Indiana,11,Trump +12.51%,R
Iowa,6,Trump +1.42%,R
Kansas,6,Trump +12.98%,R
Kentucky,8,Trump +20.95%,R
Louisiana,8,Trump +21.29%,R
Maine,2,Biden +14.54%,D
Maine 1st District,1,Biden +24.79%,D
Maine 2nd District,1,Trump +4.05%,R
Maryland,10,Biden +27.08%,D
Massachusetts,11,Biden +35.87%,D
Michigan,16,Biden +3.45%,D
Minnesota,10,Biden +6.43%,D
Mississippi,6,Trump +12.22%,R
Missouri,10,Trump +8.86%,R
Montana,3,Trump +10.89%,R
Nebraska,2,Trump +30.69%,R
Nebraska 1st District,1,Trump +40.73%,R
Nebraska 2nd District,1,Biden +6.42%,D
Nebraska 3rd District,1,Trump +57.65%,R
Nevada,6,Biden +8.38%,D
New Hampshire,4,Biden +9.36%,D
New Jersey,14,Biden +23.9%,D
New Mexico,5,Biden +15.21%,D
New York,29,Biden +29.11%,D
North Carolina,15,Trump +0.91%,R
North Dakota,3,Trump +19.52%,R
Ohio,18,Trump +5.3%,R
Oklahoma,7,Trump +25.8%,R
Oregon,7,Biden +30.27%,D
Pennsylvania,20,Biden +1.73%,D
Rhode Island,4,Biden +26.04%,D
South Carolina,9,Trump +10.37%,R
South Dakota,3,Trump +22.79%,R
Tennessee,11,Trump +12.94%,R
Texas,38,Trump +5.92%,R
Utah,6,Trump +11.93%,R
Vermont,3,Biden +29.03%,D
Virginia,13,Biden +13.49%,D
Washington,12,Biden +32.71%,D
West Virginia,5,Trump +55.48%,R
Wisconsin,10,Biden +2.02%,D
Wyoming,3,Trump +55.01%,R
279,259
