name,ec,margin,winner
Alabama,9,Trump +18.22%,R
Alaska,3,Trump +6.82%,R
Arizona,11,Trump +4.53%,R
Arkansas,6,Trump +5.93%,R
California,55,Biden +33.81%,D
Colorado,9,Biden +14.22%,D
Connecticut,7,Biden +26.73%,D
District of Columbia,3,Biden +89.27%,D
Delaware,3,Biden +22.63%,D
Florida,29,Trump +5.98%,R
Georgia,16,Trump +4.17%,R
Hawaii,4,Biden +38.0%,D
Idaho,4,Trump +40.45%,R
Illinois,20,Biden +22.2%,D
Indiana,11,Trump +11.59%,R
Iowa,6,Trump +1.92%,R
Kansas,6,Trump +11.07%,R
Kentucky,8,Trump +20.61%,R
Louisiana,8,Trump +21.07%,R
Maine,2,Biden +16.58%,D
Maine 1st District,1,Biden +24.83%,D
Maine 2nd District,1,Trump +4.51%,R
Maryland,10,Biden +27.03%,D
Massachusetts,11,Biden +37.44%,D
Michigan,16,Biden +2.55%,D
Minnesota,10,Biden +5.65%,D
Mississippi,6,Trump +11.6%,R
Missouri,10,Trump +8.81%,R
Montana,3,Trump +10.11%,R
Nebraska,2,Trump +30.25%,R
Nebraska 1st District,1,Trump +40.53%,R
Nebraska 2nd District,1,Biden +8.14%,D
Nebraska 3rd District,1,Trump +56.59%,R
Nevada,6,Biden +8.29%,D
New Hampshire,4,Biden +8.43%,D
New Jersey,14,Biden +24.01%,D
New Mexico,5,Biden +15.56%,D
New York,29,Biden +28.62%,D
North Carolina,15,Trump +0.07%,R
North Dakota,3,Trump +21.46%,R
Ohio,18,Trump +3.58%,R
Oklahoma,7,Trump +28.75%,R
Oregon,7,Biden +28.78%,D
Pennsylvania,20,Biden +2.05%,D
Rhode Island,4,Biden +25.52%,D
South Carolina,9,Trump +10.45%,R
South Dakota,3,Trump +24.65%,R
Tennessee,11,Trump +15.42%,R
Texas,38,Trump +5.23%,R
Utah,6,Trump +12.08%,R
Vermont,3,Biden +29.15%,D
Virginia,13,Biden +12.54%,D
Washington,12,Biden +31.53%,D
West Virginia,5,Trump +54.98%,R
Wisconsin,10,Biden +1.5%,D
Wyoming,3,Trump +54.83%,R
279,259
