name,ec,margin,winner
Alabama,9,Trump +20.87%,R
Alaska,3,Trump +7.3%,R
Arizona,11,Trump +5.69%,R
Arkansas,6,Trump +6.14%,R
California,55,Biden +34.23%,D
Colorado,9,Biden +14.76%,D
Connecticut,7,Biden +27.86%,D
District of Columbia,3,Biden +89.37%,D
Delaware,3,Biden +22.18%,D
Florida,29,Trump +4.43%,R
Georgia,16,Trump +4.66%,R
Hawaii,4,Biden +39.81%,D
Idaho,4,Trump +39.25%,R
Illinois,20,Biden +21.8%,D
Indiana,11,Trump +11.75%,R
Iowa,6,Biden +0.31%,D
Kansas,6,Trump +12.64%,R
Kentucky,8,Trump +18.45%,R
Louisiana,8,Trump +22.05%,R
Maine,2,Biden +16.35%,D
Maine 1st District,1,Biden +22.34%,D
Maine 2nd District,1,Trump +5.61%,R
Maryland,10,Biden +27.85%,D
Massachusetts,11,Biden +36.19%,D
Michigan,16,Biden +2.71%,D
Minnesota,10,Biden +5.93%,D
Mississippi,6,Trump +11.68%,R
Missouri,10,Trump +6.52%,R
Montana,3,Trump +11.89%,R
Nebraska,2,Trump +29.6%,R
Nebraska 1st District,1,Trump +41.04%,R
Nebraska 2nd District,1,Biden +7.65%,D
Nebraska 3rd District,1,Trump +57.56%,R
Nevada,6,Biden +9.34%,D
New Hampshire,4,Biden +7.63%,D
New Jersey,14,Biden +24.05%,D
New Mexico,5,Biden +17.01%,D
New York,29,Biden +30.41%,D
North Carolina,15,Trump +0.52%,R
North Dakota,3,Trump +20.47%,R
Ohio,18,Trump +6.76%,R
Oklahoma,7,Trump +27.98%,R
Oregon,7,Biden +31.07%,D
Pennsylvania,20,Biden +2.87%,D
Rhode Island,4,Biden +24.85%,D
South Carolina,9,Trump +9.78%,R
South Dakota,3,Trump +23.01%,R
Tennessee,11,Trump +15.8%,R
Texas,38,Trump +5.6%,R
Utah,6,Trump +11.64%,R
Vermont,3,Biden +27.69%,D
Virginia,13,Biden +12.18%,D
Washington,12,Biden +32.41%,D
West Virginia,5,Trump +55.36%,R
Wisconsin,10,Biden +0.35%,D
Wyoming,3,Trump +55.38%,R
285,253
