name,ec,margin,winner
Alabama,9,Trump +18.52%,R
Alaska,3,Trump +6.01%,R
Arizona,11,Trump +7.38%,R
Arkansas,6,Trump +6.82%,R
California,55,Biden +33.41%,D
Colorado,9,Biden +15.81%,D
Connecticut,7,Biden +27.63%,D
District of Columbia,3,Biden +89.4%,D
Delaware,3,Biden +22.09%,D
Florida,29,Trump +3.06%,R
Georgia,16,Trump +3.54%,R
Hawaii,4,Biden +39.55%,D
Idaho,4,Trump +38.25%,R
Illinois,20,Biden +22.38%,D
Indiana,11,Trump +13.02%,R
Iowa,6,Trump +1.47%,R
Kansas,6,Trump +12.49%,R
Kentucky,8,Trump +20.7%,R
Louisiana,8,Trump +22.34%,R
Maine,2,Biden +15.57%,D
Maine 1st District,1,Biden +24.95%,D
Maine 2nd District,1,Trump +3.34%,R
Maryland,10,Biden +26.99%,D
Massachusetts,11,Biden +37.28%,D
Michigan,16,Biden +1.3%,D
Minnesota,10,Biden +4.86%,D
Mississippi,6,Trump +13.12%,R
Missouri,10,Trump +6.02%,R
Montana,3,Trump +9.05%,R
Nebraska,2,Trump +30.58%,R
Nebraska 1st District,1,Trump +39.78%,R
Nebraska 2nd District,1,Biden +7.01%,D
Nebraska 3rd District,1,Trump +57.66%,R
Nevada,6,Biden +8.85%,D
New Hampshire,4,Biden +7.51%,D
New Jersey,14,Biden +23.44%,D
New Mexico,5,Biden +16.12%,D
New York,29,Biden +28.41%,D
North Carolina,15,Trump +1.22%,R
North Dakota,3,Trump +21.37%,R
Ohio,18,Trump +2.0%,R
Oklahoma,7,Trump +26.59%,R
Oregon,7,Biden +29.71%,D
Pennsylvania,20,Biden +2.33%,D
Rhode Island,4,Biden +24.59%,D
South Carolina,9,Trump +12.7%,R
South Dakota,3,Trump +22.96%,R
Tennessee,11,Trump +12.73%,R
Texas,38,Trump +5.26%,R
Utah,6,Trump +13.51%,R
Vermont,3,Biden +28.89%,D
Virginia,13,Biden +12.22%,D
Washington,12,Biden +30.36%,D
West Virginia,5,Trump +55.85%,R
Wisconsin,10,Trump +0.83%,R
Wyoming,3,Trump +55.71%,R
269,269
