name,ec,margin,winner
Alabama,9,Trump +17.89%,R
Alaska,3,Trump +9.81%,R
Arizona,11,Trump +4.85%,R
Arkansas,6,Trump +5.53%,R
California,55,Biden +32.44%,D
Colorado,9,Biden +15.79%,D
Connecticut,7,Biden +27.28%,D
District of Columbia,3,Biden +89.41%,D
Delaware,3,Biden +24.27%,D
Florida,29,Trump +5.01%,R
Georgia,16,Trump +4.36%,R
Hawaii,4,Biden +42.73%,D
Idaho,4,Trump +38.26%,R
Illinois,20,Biden +21.64%,D
Indiana,11,Trump +10.64%,R
Iowa,6,Trump +0.33%,R
Kansas,6,Trump +12.89%,R
Kentucky,8,Trump +21.59%,R
Louisiana,8,Trump +21.95%,R
Maine,2,Biden +16.04%,D
Maine 1st District,1,Biden +24.47%,D
Maine 2nd District,1,Trump +2.45%,R
Maryland,10,Biden +27.34%,D
Massachusetts,11,Biden +37.25%,D
Michigan,16,Biden +3.14%,D
Minnesota,10,Biden +6.12%,D
Mississippi,6,Trump +11.78%,R
Missouri,10,Trump +6.56%,R
Montana,3,Trump +9.83%,R
Nebraska,2,Trump +30.08%,R
Nebraska 1st District,1,Trump +38.99%,R
Nebraska 2nd District,1,Biden +7.15%,D
Nebraska 3rd District,1,Trump +57.6%,R
Nevada,6,Biden +6.89%,D
New Hampshire,4,Biden +9.67%,D
New Jersey,14,Biden +26.15%,D
New Mexico,5,Biden +17.77%,D
New York,29,Biden +28.97%,D
North Carolina,15,Biden +0.44%,D
North Dakota,3,Trump +19.47%,R
Ohio,18,Trump +4.41%,R
Oklahoma,7,Trump +26.74%,R
Oregon,7,Biden +28.82%,D
Pennsylvania,20,Biden +0.51%,D
Rhode Island,4,Biden +26.39%,D
South Carolina,9,Trump +8.26%,R
South Dakota,3,Trump +23.5%,R
Tennessee,11,Trump +12.42%,R
Texas,38,Trump +4.63%,R
Utah,6,Trump +12.29%,R
Vermont,3,Biden +28.03%,D
Virginia,13,Biden +13.18%,D
Washington,12,Biden +31.06%,D
West Virginia,5,Trump +55.08%,R
Wisconsin,10,Biden +1.8%,D
Wyoming,3,Trump +55.75%,R
294,244
