name,ec,margin,winner
Alabama,9,Trump +18.97%,R
Alaska,3,Trump +6.23%,R
Arizona,11,Trump +4.6%,R
Arkansas,6,Trump +5.32%,R
California,55,Biden +32.71%,D
Colorado,9,Biden +16.12%,D
Connecticut,7,Biden +28.2%,D
District of Columbia,3,Biden +89.82%,D
Delaware,3,Biden +21.81%,D
Florida,29,Trump +5.44%,R
Georgia,16,Trump +3.95%,R
Hawaii,4,Biden +40.17%,D
Idaho,4,Trump +37.61%,R
Illinois,20,Biden +21.87%,D
Indiana,11,Trump +11.16%,R
Iowa,6,Trump +0.85%,R
Kansas,6,Trump +13.04%,R
Kentucky,8,Trump +20.04%,R
Louisiana,8,Trump +23.4%,R
Maine,2,Biden +14.63%,D
Maine 1st District,1,Biden +23.3%,D
Maine 2nd District,1,Trump +3.05%,R
Maryland,10,Biden +27.52%,D
Massachusetts,11,Biden +37.36%,D
Michigan,16,Biden +4.32%,D
Minnesota,10,Biden +5.31%,D
Mississippi,6,Trump +11.18%,R
Missouri,10,Trump +7.13%,R
Montana,3,Trump +9.72%,R
Nebraska,2,Trump +29.33%,R
Nebraska 1st District,1,Trump +40.4%,R
Nebraska 2nd District,1,Biden +5.74%,D
Nebraska 3rd District,1,Trump +56.28%,R
Nevada,6,Biden +8.27%,D
New Hampshire,4,Biden +9.98%,D
New Jersey,14,Biden +26.72%,D
New Mexico,5,Biden +16.55%,D
New York,29,Biden +27.75%,D
North Carolina,15,Biden +0.31%,D
North Dakota,3,Trump +20.96%,R
Ohio,18,Trump +3.45%,R
Oklahoma,7,Trump +26.14%,R
Oregon,7,Biden +27.57%,D
Pennsylvania,20,Biden +1.73%,D
Rhode Island,4,Biden +25.62%,D
South Carolina,9,Trump +9.34%,R
South Dakota,3,Trump +23.82%,R
Tennessee,11,Trump +14.99%,R
Texas,38,Trump +5.75%,R
Utah,6,Trump +9.4%,R
Vermont,3,Biden +28.1%,D
Virginia,13,Biden +14.21%,D
Washington,12,Biden +31.89%,D
West Virginia,5,Trump +54.02%,R
Wisconsin,10,Biden +1.26%,D
Wyoming,3,Trump +55.19%,R
294,244
