name,ec,margin,winner
Alabama,9,Trump +18.2%,R
Alaska,3,Trump +9.06%,R
Arizona,11,Trump +5.57%,R
Arkansas,6,Trump +4.07%,R
California,55,Biden +33.17%,D
Colorado,9,Biden +15.36%,D
Connecticut,7,Biden +28.0%,D
District of Columbia,3,Biden +89.08%,D
Delaware,3,Biden +22.61%,D
Florida,29,Trump +5.01%,R
Georgia,16,Trump +2.04%,R
Hawaii,4,Biden +39.31%,D
Idaho,4,Trump +37.6%,R
Illinois,20,Biden +21.53%,D
Indiana,11,Trump +12.92%,R
Iowa,6,Trump +0.32%,R
Kansas,6,Trump +13.23%,R
Kentucky,8,Trump +19.57%,R
Louisiana,8,Trump +21.63%,R
Maine,2,Biden +15.82%,D
Maine 1st District,1,Biden +24.0%,D
Maine 2nd District,1,Trump +3.05%,R
Maryland,10,Biden +28.38%,D
Massachusetts,11,Biden +39.22%,D
Michigan,16,Trump +0.65%,R
Minnesota,10,Biden +6.16%,D
Mississippi,6,Trump +10.53%,R
Missouri,10,Trump +7.17%,R
Montana,3,Trump +10.34%,R
Nebraska,2,Trump +30.56%,R
Nebraska 1st District,1,Trump +39.66%,R
Nebraska 2nd District,1,Biden +5.92%,D
Nebraska 3rd District,1,Trump +56.97%,R
Nevada,6,Biden +8.06%,D
New Hampshire,4,Biden +8.31%,D
New Jersey,14,Biden +25.01%,D
New Mexico,5,Biden +17.9%,D
New York,29,Biden +29.73%,D
North Carolina,15,Trump +0.85%,R
North Dakota,3,Trump +19.51%,R
Ohio,18,Trump +4.95%,R
Oklahoma,7,Trump +28.34%,R
Oregon,7,Biden +29.16%,D
Pennsylvania,20,Biden +1.03%,D
Rhode Island,4,Biden +25.95%,D
South Carolina,9,Trump +8.72%,R
South Dakota,3,Trump +24.2%,R
Tennessee,11,Trump +12.96%,R
Texas,38,Trump +6.65%,R
Utah,6,Trump +11.59%,R
Vermont,3,Biden +28.11%,D
Virginia,13,Biden +12.55%,D
Washington,12,Biden +30.67%,D
West Virginia,5,Trump +54.45%,R
Wisconsin,10,Biden +2.82%,D
Wyoming,3,Trump +55.93%,R
263,275
