name,ec,margin,winner
Alabama,9,Trump +18.8%,R
Alaska,3,Trump +7.1%,R
Arizona,11,Trump +6.36%,R
Arkansas,6,Trump +5.98%,R
California,55,Biden +35.55%,D
Colorado,9,Biden +15.05%,D
Connecticut,7,Biden +27.3%,D
District of Columbia,3,Biden +89.62%,D
Delaware,3,Biden +21.45%,D
Florida,29,Trump +3.25%,R
Georgia,16,Trump +5.01%,R
Hawaii,4,Biden +39.89%,D
Idaho,4,Trump +38.83%,R
Illinois,20,Biden +22.52%,D
Indiana,11,Trump +13.41%,R
Iowa,6,Trump +0.54%,R
Kansas,6,Trump +13.15%,R
Kentucky,8,Trump +21.58%,R
Louisiana,8,Trump +20.98%,R
Maine,2,Biden +15.56%,D
Maine 1st District,1,Biden +24.02%,D
Maine 2nd District,1,Trump +4.39%,R
Maryland,10,Biden +28.21%,D
Massachusetts,11,Biden +37.38%,D
Michigan,16,Biden +3.01%,D
Minnesota,10,Biden +5.54%,D
Mississippi,6,Trump +11.25%,R
Missouri,10,Trump +7.85%,R
Montana,3,Trump +10.36%,R
Nebraska,2,Trump +32.33%,R
Nebraska 1st District,1,Trump +40.59%,R
Nebraska 2nd District,1,Biden +5.5%,D
Nebraska 3rd District,1,Trump +56.37%,R
Nevada,6,Biden +7.2%,D
New Hampshire,4,Biden +8.28%,D
New Jersey,14,Biden +25.68%,D
New Mexico,5,Biden +16.16%,D
New York,29,Biden +28.9%,D
North Carolina,15,Trump +0.83%,R
North Dakota,3,Trump +20.27%,R
Ohio,18,Trump +6.61%,R
Oklahoma,7,Trump +30.2%,R
Oregon,7,Biden +32.73%,D
Pennsylvania,20,Biden +0.31%,D
Rhode Island,4,Biden +26.33%,D
South Carolina,9,Trump +10.2%,R
South Dakota,3,Trump +22.83%,R
Tennessee,11,Trump +13.67%,R
Texas,38,Trump +7.0%,R
Utah,6,Trump +12.45%,R
Vermont,3,Biden +30.26%,D
Virginia,13,Biden +12.6%,D
Washington,12,Biden +31.95%,D
West Virginia,5,Trump +55.87%,R
Wisconsin,10,Biden +2.23%,D
Wyoming,3,Trump +56.46%,R
279,259
