name,ec,margin,winner
Alabama,9,Trump +17.6%,R
Alaska,3,Trump +4.89%,R
Arizona,11,Trump +6.07%,R
Arkansas,6,Trump +6.67%,R
California,55,Biden +35.22%,D
Colorado,9,Biden +14.2%,D
Connecticut,7,Biden +28.01%,D
District of Columbia,3,Biden +89.81%,D
Delaware,3,Biden +24.03%,D
Florida,29,Trump +4.55%,R
Georgia,16,Trump +5.12%,R
Hawaii,4,Biden +40.31%,D
Idaho,4,Trump +38.8%,R
Illinois,20,Biden +21.74%,D
Indiana,11,Trump +12.46%,R
Iowa,6,Trump +0.97%,R
Kansas,6,Trump +12.16%,R
Kentucky,8,Trump +20.67%,R
Louisiana,8,Trump +24.88%,R
Maine,2,Biden +15.5%,D
Maine 1st District,1,Biden +23.67%,D
Maine 2nd District,1,Trump +2.33%,R
Maryland,10,Biden +26.5%,D
Massachusetts,11,Biden +36.85%,D
Michigan,16,Biden +2.61%,D
Minnesota,10,Biden +6.44%,D
Mississippi,6,Trump +11.75%,R
Missouri,10,Trump +6.83%,R
Montana,3,Trump +12.26%,R
Nebraska,2,Trump +29.55%,R
Nebraska 1st District,1,Trump +40.97%,R
Nebraska 2nd District,1,Biden +5.77%,D
Nebraska 3rd District,1,Trump +56.87%,R
Nevada,6,Biden +8.76%,D
New Hampshire,4,Biden +8.94%,D
New Jersey,14,Biden +23.33%,D
New Mexico,5,Biden +17.29%,D
New York,29,Biden +29.48%,D
North Carolina,15,Biden +1.74%,D
North Dakota,3,Trump +19.0%,R
Ohio,18,Trump +4.65%,R
Oklahoma,7,Trump +27.91%,R
Oregon,7,Biden +30.24%,D
Pennsylvania,20,Biden +1.22%,D
Rhode Island,4,Biden +26.09%,D
South Carolina,9,Trump +10.37%,R
South Dakota,3,Trump +23.63%,R
Tennessee,11,Trump +13.25%,R
Texas,38,Trump +5.39%,R
Utah,6,Trump +11.55%,R
Vermont,3,Biden +28.53%,D
Virginia,13,Biden +13.0%,D
Washington,12,Biden +30.58%,D
West Virginia,5,Trump +53.84%,R
Wisconsin,10,Biden +1.0%,D
Wyoming,3,Trump +54.42%,R
294,244
