name,ec,margin,winner
Alabama,9,Trump +18.42%,R
Alaska,3,Trump +7.02%,R
Arizona,11,Trump +5.65%,R
Arkansas,6,Trump +3.98%,R
California,55,Biden +31.09%,D
Colorado,9,Biden +14.87%,D
Connecticut,7,Biden +27.41%,D
District of Columbia,3,Biden +89.27%,D
Delaware,3,Biden +21.93%,D
Florida,29,Trump +4.79%,R
Georgia,16,Trump +4.93%,R
Hawaii,4,Biden +39.75%,D
Idaho,4,Trump +37.92%,R
Illinois,20,Biden +23.14%,D
Indiana,11,Trump +10.97%,R
Iowa,6,Trump +0.83%,R
Kansas,6,Trump +13.27%,R
Kentucky,8,Trump +18.78%,R
Louisiana,8,Trump +21.93%,R
Maine,2,Biden +15.38%,D
Maine 1st District,1,Biden +23.97%,D
Maine 2nd District,1,Trump +3.54%,R
Maryland,10,Biden +26.58%,D
Massachusetts,11,Biden +39.12%,D
Michigan,16,Biden +0.81%,D
Minnesota,10,Biden +4.68%,D
Mississippi,6,Trump +10.68%,R
Missouri,10,Trump +6.8%,R
Montana,3,Trump +8.58%,R
Nebraska,2,Trump +29.79%,R
Nebraska 1st District,1,Trump +39.71%,R
Nebraska 2nd District,1,Biden +5.32%,D
Nebraska 3rd District,1,Trump +55.23%,R
Nevada,6,Biden +7.03%,D
New Hampshire,4,Biden +9.18%,D
New Jersey,14,Biden +24.79%,D
New Mexico,5,Biden +16.38%,D
New York,29,Biden +28.83%,D
North Carolina,15,Trump +0.68%,R
North Dakota,3,Trump +19.9%,R
Ohio,18,Trump +3.87%,R
Oklahoma,7,Trump +27.17%,R
Oregon,7,Biden +28.44%,D
Pennsylvania,20,Biden +0.4%,D
Rhode Island,4,Biden +26.18%,D
South Carolina,9,Trump +10.53%,R
South Dakota,3,Trump +22.67%,R
Tennessee,11,Trump +15.29%,R
Texas,38,Trump +5.85%,R
Utah,6,Trump +11.87%,R
Vermont,3,Biden +28.0%,D
Virginia,13,Biden +11.76%,D
Washington,12,Biden +31.49%,D
West Virginia,5,Trump +56.53%,R
Wisconsin,10,Biden +2.72%,D
Wyoming,3,Trump +54.83%,R
279,259
