name,ec,margin,winner
Alabama,9,Trump +18.43%,R
Alaska,3,Trump +7.02%,R
Arizona,11,Trump +6.52%,R
Arkansas,6,Trump +4.04%,R
California,55,Biden +32.71%,D
Colorado,9,Biden +14.27%,D
Connecticut,7,Biden +28.13%,D
District of Columbia,3,Biden +89.81%,D
Delaware,3,Biden +20.53%,D
Florida,29,Trump +4.47%,R
Georgia,16,Trump +2.55%,R
Hawaii,4,Biden +40.19%,D
Idaho,4,Trump +38.65%,R
Illinois,20,Biden +22.5%,D
Indiana,11,Trump +13.38%,R
Iowa,6,Trump +1.14%,R
Kansas,6,Trump +13.57%,R
Kentucky,8,Trump +20.72%,R
Louisiana,8,Trump +22.29%,R
Maine,2,Biden +14.71%,D
Maine 1st District,1,Biden +24.79%,D
Maine 2nd District,1,Trump +3.93%,R
Maryland,10,Biden +27.64%,D
Massachusetts,11,Biden +37.55%,D
Michigan,16,Biden +1.9%,D
Minnesota,10,Biden +4.81%,D
Mississippi,6,Trump +9.01%,R
Missouri,10,Trump +7.16%,R
Montana,3,Trump +9.86%,R
Nebraska,2,Trump +29.49%,R
Nebraska 1st District,1,Trump +41.25%,R
Nebraska 2nd District,1,Biden +5.92%,D
Nebraska 3rd District,1,Trump +55.53%,R
Nevada,6,Biden +9.22%,D
New Hampshire,4,Biden +9.63%,D
New Jersey,14,Biden +23.99%,D
New Mexico,5,Biden +18.05%,D
New York,29,Biden +30.47%,D
North Carolina,15,Trump +0.35%,R
North Dakota,3,Trump +19.88%,R
Ohio,18,Trump +4.25%,R
Oklahoma,7,Trump +28.2%,R
Oregon,7,Biden +29.95%,D
Pennsylvania,20,Biden +1.32%,D
Rhode Island,4,Biden +26.03%,D
South Carolina,9,Trump +8.82%,R
South Dakota,3,Trump +23.22%,R
Tennessee,11,Trump +12.39%,R
Texas,38,Trump +5.37%,R
Utah,6,Trump +12.19%,R
Vermont,3,Biden +27.68%,D
Virginia,13,Biden +13.14%,D
Washington,12,Biden +31.92%,D
West Virginia,5,Trump +55.16%,R
Wisconsin,10,Biden +1.63%,D
Wyoming,3,Trump +55.68%,R
279,259
