name,ec,margin,winner
Alabama,9,Trump +16.67%,R
Alaska,3,Trump +7.91%,R
Arizona,11,Trump +6.87%,R
Arkansas,6,Trump +5.73%,R
California,55,Biden +32.46%,D
Colorado,9,Biden +13.77%,D
Connecticut,7,Biden +27.7%,D
District of Columbia,3,Biden +89.4%,D
Delaware,3,Biden +21.96%,D
Florida,29,Trump +3.76%,R
Georgia,16,Trump +4.02%,R
Hawaii,4,Biden +41.42%,D
Idaho,4,Trump +39.48%,R
Illinois,20,Biden +23.15%,D
Indiana,11,Trump +11.61%,R
Iowa,6,Trump +2.77%,R
Kansas,6,Trump +13.51%,R
Kentucky,8,Trump +18.22%,R
Louisiana,8,Trump +22.27%,R
Maine,2,Biden +16.61%,D
Maine 1st District,1,Biden +22.94%,D
Maine 2nd District,1,Trump +2.59%,R
Maryland,10,Biden +27.46%,D
Massachusetts,11,Biden +35.4%,D
Michigan,16,Biden +1.39%,D
Minnesota,10,Biden +6.34%,D
Mississippi,6,Trump +11.4%,R
Missouri,10,Trump +5.62%,R
Montana,3,Trump +10.09%,R
Nebraska,2,Trump +30.98%,R
Nebraska 1st District,1,Trump +40.85%,R
Nebraska 2nd District,1,Biden +4.45%,D
Nebraska 3rd District,1,Trump +57.27%,R
Nevada,6,Biden +6.81%,D
New Hampshire,4,Biden +10.89%,D
New Jersey,14,Biden +26.87%,D
New Mexico,5,Biden +15.85%,D
New York,29,Biden +30.13%,D
North Carolina,15,Trump +0.7%,R
North Dakota,3,Trump +20.08%,R
Ohio,18,Trump +4.2%,R
Oklahoma,7,Trump +27.65%,R
Oregon,7,Biden +29.53%,D
Pennsylvania,20,Biden +2.4%,D
Rhode Island,4,Biden +24.86%,D
South Carolina,9,Trump +9.6%,R
South Dakota,3,Trump +22.32%,R
Tennessee,11,Trump +14.2%,R
Texas,38,Trump +4.67%,R
Utah,6,Trump +10.85%,R
Vermont,3,Biden +26.51%,D
Virginia,13,Biden +11.97%,D
Washington,12,Biden +30.18%,D
West Virginia,5,Trump +54.18%,R
Wisconsin,10,Biden +0.54%,D
Wyoming,3,Trump +54.95%,R
279,259
