name,ec,margin,winner
Alabama,9,Trump +16.72%,R
Alaska,3,Trump +9.01%,R
Arizona,11,Trump +4.39%,R
Arkansas,6,Trump +5.93%,R
California,55,Biden +34.8%,D
Colorado,9,Biden +15.09%,D
Connecticut,7,Biden +29.41%,D
District of Columbia,3,Biden +89.07%,D
Delaware,3,Biden +22.84%,D
Florida,29,Trump +6.25%,R
Georgia,16,Trump +3.51%,R
Hawaii,4,Biden +40.19%,D
Idaho,4,Trump +38.21%,R
Illinois,20,Biden +21.36%,D
Indiana,11,Trump +14.07%,R
Iowa,6,Biden +1.02%,D
Kansas,6,Trump +11.41%,R
Kentucky,8,Trump +21.48%,R
Louisiana,8,Trump +20.88%,R
Maine,2,Biden +13.92%,D
Maine 1st District,1,Biden +24.37%,D
Maine 2nd District,1,Trump +3.32%,R
Maryland,10,Biden +25.93%,D
Massachusetts,11,Biden +36.31%,D
Michigan,16,Biden +0.08%,D
Minnesota,10,Biden +6.45%,D
Mississippi,6,Trump +11.7%,R
Missouri,10,Trump +7.08%,R
Montana,3,Trump +9.63%,R
Nebraska,2,Trump +28.92%,R
Nebraska 1st District,1,Trump +39.66%,R
Nebraska 2nd District,1,Biden +6.66%,D
Nebraska 3rd District,1,Trump +56.86%,R
Nevada,6,Biden +6.97%,D
New Hampshire,4,Biden +9.16%,D
New Jersey,14,Biden +25.05%,D
New Mexico,5,Biden +16.59%,D
New York,29,Biden +30.57%,D
North Carolina,15,Trump +0.34%,R
North Dakota,3,Trump +18.8%,R
Ohio,18,Trump +4.29%,R
Oklahoma,7,Trump +27.86%,R
Oregon,7,Biden +30.59%,D
Pennsylvania,20,Biden +1.48%,D
Rhode Island,4,Biden +24.92%,D
South Carolina,9,Trump +10.5%,R
South Dakota,3,Trump +23.49%,R
Tennessee,11,Trump +14.7%,R
Texas,38,Trump +6.06%,R
Utah,6,Trump +12.73%,R
Vermont,3,Biden +26.79%,D
Virginia,13,Biden +11.4%,D
Washington,12,Biden +31.88%,D
West Virginia,5,Trump +54.1%,R
Wisconsin,10,Biden +1.43%,D
Wyoming,3,Trump +54.22%,R
285,253
