name,ec,margin,winner
Alabama,9,Trump +17.22%,R
Alaska,3,Trump +8.45%,R
Arizona,11,Trump +5.04%,R
Arkansas,6,Trump +5.74%,R
California,55,Biden +33.9%,D
Colorado,9,Biden +15.24%,D
Connecticut,7,Biden +28.27%,D
District of Columbia,3,Biden +88.92%,D
Delaware,3,Biden +22.43%,D
Florida,29,Trump +4.54%,R
Georgia,16,Trump +4.76%,R
Hawaii,4,Biden +41.59%,D
Idaho,4,Trump +37.2%,R
Illinois,20,Biden +22.72%,D
Indiana,11,Trump +12.4%,R
Iowa,6,Trump +0.59%,R
Kansas,6,Trump +15.06%,R
Kentucky,8,Trump +20.29%,R
Louisiana,8,Trump +21.9%,R
Maine,2,Biden +14.36%,D
Maine 1st District,1,Biden +23.45%,D
Maine 2nd District,1,Trump +5.12%,R
Maryland,10,Biden +26.89%,D
Massachusetts,11,Biden +38.12%,D
Michigan,16,Biden +2.35%,D
Minnesota,10,Biden +4.98%,D
Mississippi,6,Trump +9.9%,R
Missouri,10,Trump +8.88%,R
Montana,3,Trump +8.33%,R
Nebraska,2,Trump +28.73%,R
Nebraska 1st District,1,Trump +40.82%,R
Nebraska 2nd District,1,Biden +6.05%,D
Nebraska 3rd District,1,Trump +54.8%,R
Nevada,6,Biden +7.74%,D
New Hampshire,4,Biden +9.99%,D
New Jersey,14,Biden +25.83%,D
New Mexico,5,Biden +17.15%,D
New York,29,Biden +28.7%,D
North Carolina,15,Trump +1.43%,R
North Dakota,3,Trump +19.54%,R
Ohio,18,Trump +4.13%,R
Oklahoma,7,Trump +28.84%,R
Oregon,7,Biden +31.0%,D
Pennsylvania,20,Biden +2.12%,D
Rhode Island,4,Biden +26.15%,D
South Carolina,9,Trump +10.08%,R
South Dakota,3,Trump +24.04%,R
Tennessee,11,Trump +14.39%,R
Texas,38,Trump +4.61%,R
Utah,6,Trump +9.77%,R
Vermont,3,Biden +28.22%,D
Virginia,13,Biden +13.56%,D
Washington,12,Biden +31.2%,D
West Virginia,5,Trump +55.38%,R
Wisconsin,10,Biden +2.94%,D
Wyoming,3,Trump +56.65%,R
279,259
