name,ec,margin,winner
Alabama,9,Trump +17.86%,R
Alaska,3,Trump +7.13%,R
Arizona,11,Trump +5.29%,R
Arkansas,6,Trump +6.4%,R
California,55,Biden +35.09%,D
Colorado,9,Biden +16.05%,D
Connecticut,7,Biden +29.72%,D
District of Columbia,3,Biden +89.17%,D
Delaware,3,Biden +21.13%,D
Florida,29,Trump +5.18%,R
Georgia,16,Trump +3.17%,R
Hawaii,4,Biden +40.16%,D
Idaho,4,Trump +38.66%,R
Illinois,20,Biden +20.4%,D
Indiana,11,Trump +13.4%,R
Iowa,6,Biden +0.98%,D
Kansas,6,Trump +12.5%,R
Kentucky,8,Trump +19.66%,R
Louisiana,8,Trump +22.32%,R
Maine,2,Biden +14.37%,D
Maine 1st District,1,Biden +24.47%,D
Maine 2nd District,1,Trump +4.58%,R
Maryland,10,Biden +27.87%,D
Massachusetts,11,Biden +38.23%,D
Michigan,16,Biden +1.66%,D
Minnesota,10,Biden +5.15%,D
Mississippi,6,Trump +10.56%,R
Missouri,10,Trump +7.87%,R
Montana,3,Trump +9.94%,R
Nebraska,2,Trump +30.89%,R
Nebraska 1st District,1,Trump +38.86%,R
Nebraska 2nd District,1,Biden +6.48%,D
Nebraska 3rd District,1,Trump +56.53%,R
Nevada,6,Biden +9.07%,D
New Hampshire,4,Biden +9.93%,D
New Jersey,14,Biden +25.64%,D
New Mexico,5,Biden +15.41%,D
New York,29,Biden +29.82%,D
North Carolina,15,Biden +0.76%,D
North Dakota,3,Trump +20.23%,R
Ohio,18,Trump +4.11%,R
Oklahoma,7,Trump +27.48%,R
Oregon,7,Biden +28.94%,D
Pennsylvania,20,Biden +3.64%,D
Rhode Island,4,Biden +26.49%,D
South Carolina,9,Trump +9.36%,R
South Dakota,3,Trump +23.13%,R
Tennessee,11,Trump +13.57%,R
Texas,38,Trump +6.11%,R
Utah,6,Trump +11.67%,R
Vermont,3,Biden +29.05%,D
Virginia,13,Biden +14.11%,D
Washington,12,Biden +31.23%,D
West Virginia,5,Trump +54.71%,R
Wisconsin,10,Biden +0.65%,D
Wyoming,3,Trump +55.67%,R
300,238
