name,ec,margin,winner
Alabama,9,Trump +18.9%,R
Alaska,3,Trump +8.38%,R
Arizona,11,Trump +4.16%,R
Arkansas,6,Trump +5.53%,R
California,55,Biden +31.38%,D
Colorado,9,Biden +15.14%,D
Connecticut,7,Biden +26.72%,D
District of Columbia,3,Biden +88.87%,D
Delaware,3,Biden +21.22%,D
Florida,29,Trump +6.65%,R
Georgia,16,Trump +5.58%,R
Hawaii,4,Biden +41.82%,D
Idaho,4,Trump +38.71%,R
Illinois,20,Biden +23.44%,D
Indiana,11,Trump +9.85%,R
Iowa,6,Biden +0.38%,D
Kansas,6,Trump +13.9%,R
Kentucky,8,Trump +20.56%,R
Louisiana,8,Trump +20.91%,R
Maine,2,Biden +14.89%,D
Maine 1st District,1,Biden +23.51%,D
Maine 2nd District,1,Trump +2.54%,R
Maryland,10,Biden +27.3%,D
Massachusetts,11,Biden +37.63%,D
Michigan,16,Biden +1.66%,D
Minnesota,10,Biden +5.92%,D
Mississippi,6,Trump +10.6%,R
Missouri,10,Trump +8.2%,R
Montana,3,Trump +10.72%,R
Nebraska,2,Trump +30.94%,R
Nebraska 1st District,1,Trump +40.38%,R
Nebraska 2nd District,1,Biden +7.01%,D
Nebraska 3rd District,1,Trump +57.11%,R
Nevada,6,Biden +7.5%,D
New Hampshire,4,Biden +8.62%,D
New Jersey,14,Biden +24.85%,D
New Mexico,5,Biden +15.89%,D
New York,29,Biden +29.48%,D
North Carolina,15,Biden +3.51%,D
North Dakota,3,Trump +19.36%,R
Ohio,18,Trump +4.81%,R
Oklahoma,7,Trump +28.34%,R
Oregon,7,Biden +31.41%,D
Pennsylvania,20,Biden +1.07%,D
Rhode Island,4,Biden +25.01%,D
South Carolina,9,Trump +9.01%,R
South Dakota,3,Trump +24.78%,R
Tennessee,11,Trump +13.93%,R
Texas,38,Trump +4.91%,R
Utah,6,Trump +12.15%,R
Vermont,3,Biden +29.46%,D
Virginia,13,Biden +12.64%,D
Washington,12,Biden +30.63%,D
West Virginia,5,Trump +54.44%,R
Wisconsin,10,Biden +0.92%,D
Wyoming,3,Trump +55.8%,R
300,238
