name,ec,margin,winner
Alabama,9,Trump +19.1%,R
Alaska,3,Trump +5.48%,R
Arizona,11,Trump +4.67%,R
Arkansas,6,Trump +5.25%,R
California,55,Biden +34.31%,D
Colorado,9,Biden +14.82%,D
Connecticut,7,Biden +27.21%,D
District of Columbia,3,Biden +89.12%,D
Delaware,3,Biden +22.1%,D
Florida,29,Trump +3.36%,R
Georgia,16,Trump +3.44%,R
Hawaii,4,Biden +40.94%,D
Idaho,4,Trump +39.24%,R
Illinois,20,Biden +21.96%,D
Indiana,11,Trump +11.75%,R
Iowa,6,Trump +0.21%,R
Kansas,6,Trump +12.68%,R
Kentucky,8,Trump +20.28%,R
Louisiana,8,Trump +21.4%,R
Maine,2,Biden +14.35%,D
Maine 1st District,1,Biden +26.52%,D
Maine 2nd District,1,Trump +3.35%,R
Maryland,10,Biden +28.21%,D
Massachusetts,11,Biden +36.27%,D
Michigan,16,Biden +1.0%,D
Minnesota,10,Biden +4.75%,D
Mississippi,6,Trump +11.43%,R
Missouri,10,Trump +7.53%,R
Montana,3,Trump +10.02%,R
Nebraska,2,Trump +31.76%,R
Nebraska 1st District,1,Trump +41.0%,R
Nebraska 2nd District,1,Biden +6.34%,D
Nebraska 3rd District,1,Trump +56.25%,R
Nevada,6,Biden +9.39%,D
New Hampshire,4,Biden +9.31%,D
New Jersey,14,Biden +24.18%,D
New Mexico,5,Biden +15.9%,D
New York,29,Biden +29.28%,D
North Carolina,15,Trump +0.32%,R
North Dakota,3,Trump +19.14%,R
Ohio,18,Trump +3.83%,R
Oklahoma,7,Trump +27.75%,R
Oregon,7,Biden +29.56%,D
Pennsylvania,20,Biden +1.25%,D
Rhode Island,4,Biden +26.45%,D
South Carolina,9,Trump +9.63%,R
South Dakota,3,Trump +23.94%,R
Tennessee,11,Trump +13.86%,R
Texas,38,Trump +5.04%,R
Utah,6,Trump +9.9%,R
Vermont,3,Biden +28.62%,D
Virginia,13,Biden +12.43%,D
Washington,12,Biden +31.49%,D
West Virginia,5,Trump +54.63%,R
Wisconsin,10,Biden +2.19%,D
Wyoming,3,Trump +55.71%,R
279,259
