name,ec,margin,winner
Alabama,9,Trump +18.57%,R
Alaska,3,Trump +8.85%,R
Arizona,11,Trump +4.96%,R
Arkansas,6,Trump +5.76%,R
California,55,Biden +32.85%,D
Colorado,9,Biden +15.09%,D
Connecticut,7,Biden +29.48%,D
District of Columbia,3,Biden +89.34%,D
Delaware,3,Biden +22.34%,D
Florida,29,Trump +3.07%,R
Georgia,16,Trump +2.4%,R
Hawaii,4,Biden +40.74%,D
Idaho,4,Trump +39.06%,R
Illinois,20,Biden +23.42%,D
Indiana,11,Trump +12.18%,R
Iowa,6,Trump +1.61%,R
Kansas,6,Trump +13.79%,R
Kentucky,8,Trump +20.87%,R
Louisiana,8,Trump +22.54%,R
Maine,2,Biden +15.48%,D
Maine 1st District,1,Biden +24.28%,D
Maine 2nd District,1,Trump +2.52%,R
Maryland,10,Biden +28.99%,D
Massachusetts,11,Biden +38.22%,D
Michigan,16,Biden +2.18%,D
Minnesota,10,Biden +4.51%,D
Mississippi,6,Trump +11.63%,R
Missouri,10,Trump +7.51%,R
Montana,3,Trump +9.97%,R
Nebraska,2,Trump +30.01%,R
Nebraska 1st District,1,Trump +39.24%,R
Nebraska 2nd District,1,Biden +6.97%,D
Nebraska 3rd District,1,Trump +56.27%,R
Nevada,6,Biden +7.8%,D
New Hampshire,4,Biden +9.8%,D
New Jersey,14,Biden +22.16%,D
New Mexico,5,Biden +16.2%,D
New York,29,Biden +30.51%,D
North Carolina,15,Trump +0.19%,R
North Dakota,3,Trump +18.63%,R
Ohio,18,Trump +4.3%,R
Oklahoma,7,Trump +28.72%,R
Oregon,7,Biden +29.83%,D
Pennsylvania,20,Biden +2.83%,D
Rhode Island,4,Biden +25.48%,D
South Carolina,9,Trump +10.92%,R
South Dakota,3,Trump +25.6%,R
Tennessee,11,Trump +14.6%,R
Texas,38,Trump +6.47%,R
Utah,6,Trump +11.38%,R
Vermont,3,Biden +28.08%,D
Virginia,13,Biden +13.95%,D
Washington,12,Biden +30.1%,D
West Virginia,5,Trump +55.09%,R
Wisconsin,10,Biden +0.92%,D
Wyoming,3,Trump +55.34%,R
279,259
