name,ec,margin,winner
Alabama,9,Trump +20.64%,R
Alaska,3,Trump +5.02%,R
Arizona,11,Trump +3.61%,R
Arkansas,6,Trump +4.99%,R
California,55,Biden +34.36%,D
Colorado,9,Biden +15.0%,D
Connecticut,7,Biden +26.14%,D
District of Columbia,3,Biden +89.65%,D
Delaware,3,Biden +24.82%,D
Florida,29,Trump +3.44%,R
Georgia,16,Trump +3.27%,R
Hawaii,4,Biden +39.6%,D
Idaho,4,Trump +37.46%,R
Illinois,20,Biden +22.01%,D
Indiana,11,Trump +11.91%,R
Iowa,6,Trump +1.5%,R
Kansas,6,Trump +13.42%,R
Kentucky,8,Trump +20.55%,R
Louisiana,8,Trump +20.57%,R
Maine,2,Biden +16.37%,D
Maine 1st District,1,Biden +24.53%,D
Maine 2nd District,1,Trump +5.5%,R
Maryland,10,Biden +28.48%,D
Massachusetts,11,Biden +38.19%,D
Michigan,16,Trump +0.53%,R
Minnesota,10,Biden +5.43%,D
Mississippi,6,Trump +10.27%,R
Missouri,10,Trump +8.33%,R
Montana,3,Trump +10.34%,R
Nebraska,2,Trump +30.47%,R
Nebraska 1st District,1,Trump +39.66%,R
Nebraska 2nd District,1,Biden +4.93%,D
Nebraska 3rd District,1,Trump +56.29%,R
Nevada,6,Biden +9.93%,D
New Hampshire,4,Biden +9.21%,D
New Jersey,14,Biden +26.14%,D
New Mexico,5,Biden +17.25%,D
New York,29,Biden +30.09%,D
North Carolina,15,Biden +0.53%,D
North Dakota,3,Trump +19.25%,R
Ohio,18,Trump +5.11%,R
Oklahoma,7,Trump +29.64%,R
Oregon,7,Biden +29.07%,D
Pennsylvania,20,Biden +0.35%,D
Rhode Island,4,Biden +24.56%,D
South Carolina,9,Trump +10.9%,R
South Dakota,3,Trump +23.99%,R
Tennessee,11,Trump +13.81%,R
Texas,38,Trump +5.69%,R
Utah,6,Trump +10.35%,R
Vermont,3,Biden +28.18%,D
Virginia,13,Biden +12.98%,D
Washington,12,Biden +32.05%,D
West Virginia,5,Trump +56.48%,R
Wisconsin,10,Biden +0.01%,D
Wyoming,3,Trump +55.0%,R
278,260
