name,ec,margin,winner
Alabama,9,Trump +17.14%,R
Alaska,3,Trump +6.09%,R
Arizona,11,Trump +5.13%,R
Arkansas,6,Trump +5.49%,R
California,55,Biden +33.07%,D
Colorado,9,Biden +14.96%,D
Connecticut,7,Biden +27.43%,D
District of Columbia,3,Biden +88.96%,D
Delaware,3,Biden +21.34%,D
Florida,29,Trump +5.09%,R
Georgia,16,Trump +2.98%,R
Hawaii,4,Biden +39.97%,D
Idaho,4,Trump +39.01%,R
Illinois,20,Biden +22.03%,D
Indiana,11,Trump +11.21%,R
Iowa,6,Trump +0.71%,R
Kansas,6,Trump +14.79%,R
Kentucky,8,Trump +19.4%,R
Louisiana,8,Trump +21.51%,R
Maine,2,Biden +14.77%,D
Maine 1st District,1,Biden +24.61%,D
Maine 2nd District,1,Trump +3.96%,R
Maryland,10,Biden +26.68%,D
Massachusetts,11,Biden +36.34%,D
Michigan,16,Biden +2.44%,D
Minnesota,10,Biden +5.4%,D
Mississippi,6,Trump +13.07%,R
Missouri,10,Trump +5.76%,R
Montana,3,Trump +10.08%,R
Nebraska,2,Trump +30.31%,R
Nebraska 1st District,1,Trump +41.26%,R
Nebraska 2nd District,1,Biden +6.59%,D
Nebraska 3rd District,1,Trump +56.82%,R
Nevada,6,Biden +8.66%,D
New Hampshire,4,Biden +8.89%,D
New Jersey,14,Biden +24.88%,D
New Mexico,5,Biden +17.75%,D
New York,29,Biden +29.64%,D
North Carolina,15,Biden +0.16%,D
North Dakota,3,Trump +19.28%,R
Ohio,18,Trump +5.78%,R
Oklahoma,7,Trump +27.31%,R
Oregon,7,Biden +27.86%,D
Pennsylvania,20,Biden +1.25%,D
Rhode Island,4,Biden +25.94%,D
South Carolina,9,Trump +10.26%,R
South Dakota,3,Trump +22.9%,R
Tennessee,11,Trump +15.6%,R
Texas,38,Trump +5.83%,R
Utah,6,Trump +12.47%,R
Vermont,3,Biden +28.13%,D
Virginia,13,Biden +13.21%,D
Washington,12,Biden +30.53%,D
West Virginia,5,Trump +55.89%,R
Wisconsin,10,Biden +0.37%,D
Wyoming,3,Trump +55.94%,R
294,244
