name,ec,margin,winner
Alabama,9,Trump +18.54%,R
Alaska,3,Trump +7.45%,R
Arizona,11,Trump +5.27%,R
Arkansas,6,Trump +6.39%,R
California,55,Biden +32.04%,D
Colorado,9,Biden +16.04%,D
Connecticut,7,Biden +26.18%,D
District of Columbia,3,Biden +89.02%,D
Delaware,3,Biden +22.6%,D
Florida,29,Trump +5.78%,R
Georgia,16,Trump +5.26%,R
Hawaii,4,Biden +40.09%,D
Idaho,4,Trump +38.1%,R
Illinois,20,Biden +21.17%,D
Indiana,11,Trump +11.56%,R
Iowa,6,Trump +0.54%,R
Kansas,6,Trump +14.91%,R
Kentucky,8,Trump +20.26%,R
Louisiana,8,Trump +23.33%,R
Maine,2,Biden +15.48%,D
Maine 1st District,1,Biden +24.48%,D
Maine 2nd District,1,Trump +5.9%,R
Maryland,10,Biden +27.98%,D
Massachusetts,11,Biden +38.07%,D
Michigan,16,Biden +3.11%,D
Minnesota,10,Biden +6.12%,D
Mississippi,6,Trump +10.76%,R
Missouri,10,Trump +7.56%,R
Montana,3,Trump +10.1%,R
Nebraska,2,Trump +31.04%,R
Nebraska 1st District,1,Trump +40.61%,R
Nebraska 2nd District,1,Biden +5.42%,D
Nebraska 3rd District,1,Trump +57.96%,R
Nevada,6,Biden +8.72%,D
New Hampshire,4,Biden +10.21%,D
New Jersey,14,Biden +25.75%,D
New Mexico,5,Biden +17.39%,D
New York,29,Biden +30.64%,D
North Carolina,15,Trump +0.64%,R
North Dakota,3,Trump +20.38%,R
Ohio,18,Trump +3.19%,R
Oklahoma,7,Trump +27.18%,R
Oregon,7,Biden +28.42%,D
Pennsylvania,20,Biden +1.61%,D
Rhode Island,4,Biden +26.03%,D
South Carolina,9,Trump +9.91%,R
South Dakota,3,Trump +24.35%,R
Tennessee,11,Trump +15.1%,R
Texas,38,Trump +5.2%,R
Utah,6,Trump +10.28%,R
Vermont,3,Biden +29.72%,D
Virginia,13,Biden +12.59%,D
Washington,12,Biden +31.8%,D
West Virginia,5,Trump +55.11%,R
Wisconsin,10,Biden +2.07%,D
Wyoming,3,Trump +55.06%,R
279,259
