name,ec,margin,winner
Alabama,9,Trump +17.16%,R
Alaska,3,Trump +7.35%,R
Arizona,11,Trump +3.72%,R
Arkansas,6,Trump +6.93%,R
California,55,Biden +32.26%,D
Colorado,9,Biden +14.64%,D
Connecticut,7,Biden +28.21%,D
District of Columbia,3,Biden +88.94%,D
Delaware,3,Biden +24.07%,D
Florida,29,Trump +3.29%,R
Georgia,16,Trump +2.83%,R
Hawaii,4,Biden +38.97%,D
Idaho,4,Trump +38.23%,R
Illinois,20,Biden +23.49%,D
Indiana,11,Trump +11.78%,R
Iowa,6,Trump +1.04%,R
Kansas,6,Trump +13.69%,R
Kentucky,8,Trump +20.71%,R
Louisiana,8,Trump +19.91%,R
Maine,2,Biden +14.78%,D
Maine 1st District,1,Biden +25.49%,D
Maine 2nd District,1,Trump +2.94%,R
Maryland,10,Biden +28.45%,D
Massachusetts,11,Biden +37.32%,D
Michigan,16,Biden +1.82%,D
Minnesota,10,Biden +7.0%,D
Mississippi,6,Trump +9.77%,R
Missouri,10,Trump +6.26%,R
Montana,3,Trump +9.9%,R
Nebraska,2,Trump +29.66%,R
Nebraska 1st District,1,Trump +41.06%,R
Nebraska 2nd District,1,Biden +5.65%,D
Nebraska 3rd District,1,Trump +56.77%,R
Nevada,6,Biden +8.21%,D
New Hampshire,4,Biden +10.21%,D
New Jersey,14,Biden +24.88%,D
New Mexico,5,Biden +13.01%,D
New York,29,Biden +30.34%,D
North Carolina,15,Biden +0.18%,D
North Dakota,3,Trump +20.22%,R
Ohio,18,Trump +4.4%,R
Oklahoma,7,Trump +26.47%,R
Oregon,7,Biden +31.13%,D
Pennsylvania,20,Biden +0.44%,D
Rhode Island,4,Biden +25.36%,D
South Carolina,9,Trump +10.29%,R
South Dakota,3,Trump +22.7%,R
Tennessee,11,Trump +15.2%,R
Texas,38,Trump +5.13%,R
Utah,6,Trump +9.8%,R
Vermont,3,Biden +29.53%,D
Virginia,13,Biden +13.21%,D
Washington,12,Biden +29.96%,D
West Virginia,5,Trump +55.4%,R
Wisconsin,10,Biden +1.82%,D
Wyoming,3,Trump +55.21%,R
294,244
