name,ec,margin,winner
Alabama,9,Trump +17.67%,R
Alaska,3,Trump +8.2%,R
Arizona,11,Trump +5.34%,R
Arkansas,6,Trump +4.48%,R
California,55,Biden +33.63%,D
Colorado,9,Biden +14.31%,D
Connecticut,7,Biden +25.92%,D
District of Columbia,3,Biden +89.24%,D
Delaware,3,Biden +24.22%,D
Florida,29,Trump +3.94%,R
Georgia,16,Trump +3.15%,R
Hawaii,4,Biden +40.27%,D
Idaho,4,Trump +39.35%,R
Illinois,20,Biden +24.31%,D
Indiana,11,Trump +12.3%,R
Iowa,6,Biden +0.32%,D
Kansas,6,Trump +13.6%,R
Kentucky,8,Trump +20.75%,R
Louisiana,8,Trump +20.29%,R
Maine,2,Biden +12.39%,D
Maine 1st District,1,Biden +23.94%,D
Maine 2nd District,1,Trump +4.44%,R
Maryland,10,Biden +26.91%,D
Massachusetts,11,Biden +37.8%,D
Michigan,16,Biden +2.6%,D
Minnesota,10,Biden +5.01%,D
Mississippi,6,Trump +10.53%,R
Missouri,10,Trump +8.02%,R
Montana,3,Trump +11.64%,R
Nebraska,2,Trump +30.13%,R
Nebraska 1st District,1,Trump +40.7%,R
Nebraska 2nd District,1,Biden +5.13%,D
Nebraska 3rd District,1,Trump +56.66%,R
Nevada,6,Biden +7.94%,D
New Hampshire,4,Biden +8.21%,D
New Jersey,14,Biden +25.66%,D
New Mexico,5,Biden +13.97%,D
New York,29,Biden +28.32%,D
North Carolina,15,Trump +0.13%,R
North Dakota,3,Trump +19.55%,R
Ohio,18,Trump +6.08%,R
Oklahoma,7,Trump +27.94%,R
Oregon,7,Biden +29.77%,D
Pennsylvania,20,Biden +3.09%,D
Rhode Island,4,Biden +25.94%,D
South Carolina,9,Trump +10.06%,R
South Dakota,3,Trump +22.82%,R
Tennessee,11,Trump +13.76%,R
Texas,38,Trump +3.64%,R
Utah,6,Trump +12.19%,R
Vermont,3,Biden +28.6%,D
Virginia,13,Biden +14.23%,D
Washington,12,Biden +31.85%,D
West Virginia,5,Trump +55.46%,R
Wisconsin,10,Trump +0.27%,R
Wyoming,3,Trump +56.48%,R
275,263
