name,ec,margin,winner
Alabama,9,Trump +18.35%,R
Alaska,3,Trump +6.68%,R
Arizona,11,Trump +6.23%,R
Arkansas,6,Trump +5.74%,R
California,55,Biden +31.17%,D
Colorado,9,Biden +14.88%,D
Connecticut,7,Biden +27.98%,D
District of Columbia,3,Biden +89.4%,D
Delaware,3,Biden +23.03%,D
Florida,29,Trump +4.12%,R
Georgia,16,Trump +5.24%,R
Hawaii,4,Biden +40.65%,D
Idaho,4,Trump +39.39%,R
Illinois,20,Biden +22.19%,D
Indiana,11,Trump +12.4%,R
Iowa,6,Trump +1.55%,R
Kansas,6,Trump +13.08%,R
Kentucky,8,Trump +20.27%,R
Louisiana,8,Trump +22.44%,R
Maine,2,Biden +15.01%,D
Maine 1st District,1,Biden +24.72%,D
Maine 2nd District,1,Trump +4.63%,R
Maryland,10,Biden +27.71%,D
Massachusetts,11,Biden +38.54%,D
Michigan,16,Trump +0.12%,R
Minnesota,10,Biden +4.48%,D
Mississippi,6,Trump +11.04%,R
Missouri,10,Trump +6.93%,R
Montana,3,Trump +8.25%,R
Nebraska,2,Trump +30.1%,R
Nebraska 1st District,1,Trump +39.47%,R
Nebraska 2nd District,1,Biden +7.44%,D
Nebraska 3rd District,1,Trump +56.95%,R
Nevada,6,Biden +9.52%,D
New Hampshire,4,Biden +9.12%,D
New Jersey,14,Biden +22.92%,D
New Mexico,5,Biden +17.2%,D
New York,29,Biden +27.78%,D
North Carolina,15,Trump +0.74%,R
North Dakota,3,Trump +18.99%,R
Ohio,18,Trump +6.21%,R
Oklahoma,7,Trump +27.27%,R
Oregon,7,Biden +29.08%,D
Pennsylvania,20,Biden +0.9%,D
Rhode Island,4,Biden +25.84%,D
South Carolina,9,Trump +7.72%,R
South Dakota,3,Trump +21.24%,R
Tennessee,11,Trump +14.51%,R
Texas,38,Trump +6.54%,R
Utah,6,Trump +10.72%,R
Vermont,3,Biden +29.52%,D
Virginia,13,Biden +12.63%,D
Washington,12,Biden +31.39%,D
West Virginia,5,Trump +56.29%,R
Wisconsin,10,Biden +1.05%,D
Wyoming,3,Trump +54.77%,R
263,275
