name,ec,margin,winner
Alabama,9,Trump +17.46%,R
Alaska,3,Trump +8.15%,R
Arizona,11,Biden +2.55%,D
Arkansas,6,Trump +2.22%,R
California,55,Biden +32.72%,D
Colorado,9,Biden +15.7%,D
Connecticut,7,Biden +27.54%,D
District of Columbia,3,Biden +89.12%,D
Delaware,3,Biden +23.26%,D
Florida,29,Biden +8.61%,D
Georgia,16,Trump +1.52%,R
Hawaii,4,Biden +39.74%,D
Idaho,4,Trump +38.05%,R
Illinois,20,Biden +23.8%,D
Indiana,11,Trump +11.65%,R
Iowa,6,Biden +1.78%,D
Kansas,6,Trump +12.97%,R
Kentucky,8,Trump +21.02%,R
Louisiana,8,Trump +21.85%,R
Maine,2,Biden +14.65%,D
Maine 1st District,1,Biden +23.98%,D
Maine 2nd District,1,Biden +5.08%,D
Maryland,10,Biden +27.67%,D
Massachusetts,11,Biden +37.31%,D
Michigan,16,Biden +8.61%,D
Minnesota,10,Biden +10.24%,D
Mississippi,6,Trump +11.77%,R
Missouri,10,Trump +6.79%,R
Montana,3,Trump +10.2%,R
Nebraska,2,Trump +30.55%,R
Nebraska 1st District,1,Trump +41.28%,R
Nebraska 2nd District,1,Biden +6.89%,D
Nebraska 3rd District,1,Trump +56.48%,R
Nevada,6,Biden +8.82%,D
New Hampshire,4,Biden +7.18%,D
New Jersey,14,Biden +24.22%,D
New Mexico,5,Biden +17.72%,D
New York,29,Biden +29.32%,D
North Carolina,15,Biden +2.31%,D
North Dakota,3,Trump +20.12%,R
Ohio,18,Biden +1.1%,D
Oklahoma,7,Trump +27.9%,R
Oregon,7,Biden +29.17%,D
Pennsylvania,20,Biden +7.23%,D
Rhode Island,4,Biden +24.87%,D
South Carolina,9,Trump +10.97%,R
South Dakota,3,Trump +22.94%,R
Tennessee,11,Trump +12.78%,R
Texas,38,Trump +2.21%,R
Utah,6,Trump +10.91%,R
Vermont,3,Biden +27.47%,D
Virginia,13,Trump +10.31%,R
Washington,12,Biden +30.37%,D
West Virginia,5,Trump +55.2%,R
Wisconsin,10,Biden +9.21%,D
Wyoming,3,Trump +54.72%,R
346,192
