name,ec,margin,winner
Alabama,9,Trump +17.94%,R
Alaska,3,Trump +5.98%,R
Arizona,11,Biden +3.56%,D
Arkansas,6,Trump +4.26%,R
California,55,Biden +33.54%,D
Colorado,9,Biden +14.85%,D
Connecticut,7,Biden +28.19%,D
District of Columbia,3,Biden +89.19%,D
Delaware,3,Biden +22.03%,D
Florida,29,Biden +4.76%,D
Georgia,16,Trump +2.2%,R
Hawaii,4,Biden +39.73%,D
Idaho,4,Trump +37.79%,R
Illinois,20,Biden +23.11%,D
Indiana,11,Trump +10.95%,R
Iowa,6,Biden +3.0%,D
Kansas,6,Trump +13.89%,R
Kentucky,8,Trump +19.1%,R
Louisiana,8,Trump +20.63%,R
Maine,2,Biden +13.93%,D
Maine 1st District,1,Biden +24.99%,D
Maine 2nd District,1,Biden +4.72%,D
Maryland,10,Biden +28.09%,D
Massachusetts,11,Biden +37.77%,D
Michigan,16,Biden +9.98%,D
Minnesota,10,Biden +9.78%,D
Mississippi,6,Trump +9.86%,R
Missouri,10,Trump +5.06%,R
Montana,3,Trump +10.21%,R
Nebraska,2,Trump +29.77%,R
Nebraska 1st District,1,Trump +41.53%,R
Nebraska 2nd District,1,Biden +7.54%,D
Nebraska 3rd District,1,Trump +56.83%,R
Nevada,6,Biden +7.26%,D
New Hampshire,4,Biden +9.89%,D
New Jersey,14,Biden +24.6%,D
New Mexico,5,Biden +17.89%,D
New York,29,Biden +31.55%,D
North Carolina,15,Biden +4.59%,D
North Dakota,3,Trump +18.47%,R
Ohio,18,Biden +1.3%,D
Oklahoma,7,Trump +28.22%,R
Oregon,7,Biden +31.2%,D
Pennsylvania,20,Biden +8.37%,D
Rhode Island,4,Biden +25.02%,D
South Carolina,9,Trump +10.07%,R
South Dakota,3,Trump +24.36%,R
Tennessee,11,Trump +14.09%,R
Texas,38,Trump +0.82%,R
Utah,6,Trump +9.9%,R
Vermont,3,Biden +29.73%,D
Virginia,13,Trump +11.44%,R
Washington,12,Biden +29.78%,D
West Virginia,5,Trump +54.12%,R
Wisconsin,10,Biden +7.37%,D
Wyoming,3,Trump +55.88%,R
346,192
