name,ec,margin,winner
Alabama,9,Trump +16.75%,R
Alaska,3,Trump +6.91%,R
Arizona,11,Biden +3.85%,D
Arkansas,6,Trump +3.17%,R
California,55,Biden +34.26%,D
Colorado,9,Biden +14.46%,D
Connecticut,7,Biden +26.98%,D
District of Columbia,3,Biden +89.57%,D
Delaware,3,Biden +21.35%,D
Florida,29,Biden +5.75%,D
Georgia,16,Trump +2.35%,R
Hawaii,4,Biden +40.62%,D
Idaho,4,Trump +38.4%,R
Illinois,20,Biden +22.85%,D
Indiana,11,Trump +11.91%,R
Iowa,6,Biden +0.08%,D
Kansas,6,Trump +13.67%,R
Kentucky,8,Trump +21.3%,R
Louisiana,8,Trump +22.05%,R
Maine,2,Biden +14.99%,D
Maine 1st District,1,Biden +25.81%,D
Maine 2nd District,1,Biden +5.65%,D
Maryland,10,Biden +28.01%,D
Massachusetts,11,Biden +37.79%,D
Michigan,16,Biden +8.05%,D
Minnesota,10,Biden +10.96%,D
Mississippi,6,Trump +12.26%,R
Missouri,10,Trump +8.46%,R
Montana,3,Trump +9.14%,R
Nebraska,2,Trump +29.7%,R
Nebraska 1st District,1,Trump +42.42%,R
Nebraska 2nd District,1,Biden +6.81%,D
Nebraska 3rd District,1,Trump +56.39%,R
Nevada,6,Biden +7.06%,D
New Hampshire,4,Biden +8.26%,D
New Jersey,14,Biden +23.86%,D
New Mexico,5,Biden +17.71%,D
New York,29,Biden +28.63%,D
North Carolina,15,Biden +2.66%,D
North Dakota,3,Trump +19.32%,R
Ohio,18,Trump +0.91%,R
Oklahoma,7,Trump +25.86%,R
Oregon,7,Biden +29.91%,D
Pennsylvania,20,Biden +8.31%,D
Rhode Island,4,Biden +25.54%,D
South Carolina,9,Trump +11.03%,R
South Dakota,3,Trump +24.78%,R
Tennessee,11,Trump +16.53%,R
Texas,38,Biden +0.01%,D
Utah,6,Trump +12.99%,R
Vermont,3,Biden +27.75%,D
Virginia,13,Trump +12.3%,R
Washington,12,Biden +30.88%,D
West Virginia,5,Trump +55.74%,R
Wisconsin,10,Biden +8.98%,D
Wyoming,3,Trump +55.05%,R
366,172
