name,ec,margin,winner
Alabama,9,Trump +20.61%,R
Alaska,3,Trump +8.49%,R
Arizona,11,Biden +2.08%,D
Arkansas,6,Trump +3.08%,R
California,55,Biden +33.96%,D
Colorado,9,Biden +15.09%,D
Connecticut,7,Biden +28.07%,D
District of Columbia,3,Biden +89.26%,D
Delaware,3,Biden +23.45%,D
Florida,29,Biden +7.12%,D
Georgia,16,Trump +1.32%,R
Hawaii,4,Biden +40.12%,D
Idaho,4,Trump +38.7%,R
Illinois,20,Biden +21.12%,D
Indiana,11,Trump +11.35%,R
Iowa,6,Biden +1.39%,D
Kansas,6,Trump +13.15%,R
Kentucky,8,Trump +20.68%,R
Louisiana,8,Trump +22.58%,R
Maine,2,Biden +16.59%,D
Maine 1st District,1,Biden +23.68%,D
Maine 2nd District,1,Biden +4.45%,D
Maryland,10,Biden +26.07%,D
Massachusetts,11,Biden +38.1%,D
Michigan,16,Biden +9.75%,D
Minnesota,10,Biden +10.27%,D
Mississippi,6,Trump +11.0%,R
Missouri,10,Trump +5.48%,R
Montana,3,Trump +8.49%,R
Nebraska,2,Trump +30.99%,R
Nebraska 1st District,1,Trump +39.26%,R
Nebraska 2nd District,1,Biden +8.19%,D
Nebraska 3rd District,1,Trump +55.54%,R
Nevada,6,Biden +8.08%,D
New Hampshire,4,Biden +8.61%,D
New Jersey,14,Biden +23.4%,D
New Mexico,5,Biden +16.0%,D
New York,29,Biden +29.56%,D
North Carolina,15,Biden +2.71%,D
North Dakota,3,Trump +18.42%,R
Ohio,18,Biden +0.32%,D
Oklahoma,7,Trump +30.13%,R
Oregon,7,Biden +28.85%,D
Pennsylvania,20,Biden +9.08%,D
Rhode Island,4,Biden +24.95%,D
South Carolina,9,Trump +8.71%,R
South Dakota,3,Trump +23.98%,R
Tennessee,11,Trump +14.49%,R
Texas,38,Biden +1.16%,D
Utah,6,Trump +13.66%,R
Vermont,3,Biden +29.08%,D
Virginia,13,Trump +12.43%,R
Washington,12,Biden +30.7%,D
West Virginia,5,Trump +53.58%,R
Wisconsin,10,Biden +10.25%,D
Wyoming,3,Trump +56.23%,R
384,154
