name,ec,margin,winner
Alabama,9,Trump +20.71%,R
Alaska,3,Trump +7.71%,R
Arizona,11,Biden +2.02%,D
Arkansas,6,Trump +3.53%,R
California,55,Biden +33.13%,D
Colorado,9,Biden +15.65%,D
Connecticut,7,Biden +26.69%,D
District of Columbia,3,Biden +89.05%,D
Delaware,3,Biden +22.1%,D
Florida,29,Biden +5.43%,D
Georgia,16,Trump +3.84%,R
Hawaii,4,Biden +40.44%,D
Idaho,4,Trump +40.4%,R
Illinois,20,Biden +22.5%,D
Indiana,11,Trump +13.38%,R
Iowa,6,Biden +1.34%,D
Kansas,6,Trump +13.34%,R
Kentucky,8,Trump +19.4%,R
Louisiana,8,Trump +20.24%,R
Maine,2,Biden +13.79%,D
Maine 1st District,1,Biden +24.11%,D
Maine 2nd District,1,Biden +6.08%,D
Maryland,10,Biden +27.86%,D
Massachusetts,11,Biden +37.17%,D
Michigan,16,Biden +9.23%,D
Minnesota,10,Biden +10.63%,D
Mississippi,6,Trump +11.44%,R
Missouri,10,Trump +8.36%,R
Montana,3,Trump +10.5%,R
Nebraska,2,Trump +29.07%,R
Nebraska 1st District,1,Trump +40.42%,R
Nebraska 2nd District,1,Biden +6.3%,D
Nebraska 3rd District,1,Trump +56.41%,R
Nevada,6,Biden +9.24%,D
New Hampshire,4,Biden +8.14%,D
New Jersey,14,Biden +23.64%,D
New Mexico,5,Biden +19.19%,D
New York,29,Biden +31.75%,D
North Carolina,15,Biden +3.9%,D
North Dakota,3,Trump +18.33%,R
Ohio,18,Biden +0.73%,D
Oklahoma,7,Trump +28.05%,R
Oregon,7,Biden +30.31%,D
Pennsylvania,20,Biden +8.06%,D
Rhode Island,4,Biden +25.87%,D
South Carolina,9,Trump +9.97%,R
South Dakota,3,Trump +22.72%,R
Tennessee,11,Trump +15.51%,R
Texas,38,Trump +1.38%,R
Utah,6,Trump +10.54%,R
Vermont,3,Biden +28.69%,D
Virginia,13,Trump +10.59%,R
Washington,12,Biden +32.22%,D
West Virginia,5,Trump +56.62%,R
Wisconsin,10,Biden +7.13%,D
Wyoming,3,Trump +55.59%,R
346,192
