name,ec,margin,winner
Alabama,9,Trump +18.58%,R
Alaska,3,Trump +7.69%,R
Arizona,11,Biden +2.22%,D
Arkansas,6,Trump +2.07%,R
California,55,Biden +33.39%,D
Colorado,9,Biden +15.27%,D
Connecticut,7,Biden +26.75%,D
District of Columbia,3,Biden +90.03%,D
Delaware,3,Biden +21.29%,D
Florida,29,Biden +6.16%,D
Georgia,16,Trump +3.86%,R
Hawaii,4,Biden +40.98%,D
Idaho,4,Trump +37.83%,R
Illinois,20,Biden +19.25%,D
Indiana,11,Trump +11.27%,R
Iowa,6,Biden +0.95%,D
Kansas,6,Trump +14.91%,R
Kentucky,8,Trump +20.24%,R
Louisiana,8,Trump +22.02%,R
Maine,2,Biden +15.75%,D
Maine 1st District,1,Biden +24.13%,D
Maine 2nd District,1,Biden +2.76%,D
Maryland,10,Biden +27.53%,D
Massachusetts,11,Biden +38.09%,D
Michigan,16,Biden +8.39%,D
Minnesota,10,Biden +10.41%,D
Mississippi,6,Trump +9.36%,R
Missouri,10,Trump +7.01%,R
Montana,3,Trump +10.85%,R
Nebraska,2,Trump +29.24%,R
Nebraska 1st District,1,Trump +40.68%,R
Nebraska 2nd District,1,Biden +6.42%,D
Nebraska 3rd District,1,Trump +56.07%,R
Nevada,6,Biden +7.77%,D
New Hampshire,4,Biden +8.8%,D
New Jersey,14,Biden +25.17%,D
New Mexico,5,Biden +16.13%,D
New York,29,Biden +30.69%,D
North Carolina,15,Biden +3.4%,D
North Dakota,3,Trump +19.55%,R
Ohio,18,Trump +2.32%,R
Oklahoma,7,Trump +27.55%,R
Oregon,7,Biden +28.57%,D
Pennsylvania,20,Biden +8.13%,D
Rhode Island,4,Biden +26.25%,D
South Carolina,9,Trump +9.97%,R
South Dakota,3,Trump +23.65%,R
Tennessee,11,Trump +14.0%,R
Texas,38,Trump +0.67%,R
Utah,6,Trump +12.91%,R
Vermont,3,Biden +26.88%,D
Virginia,13,Trump +11.01%,R
Washington,12,Biden +29.47%,D
West Virginia,5,Trump +55.85%,R
Wisconsin,10,Biden +8.35%,D
Wyoming,3,Trump +55.71%,R
328,210
