name,ec,margin,winner
Alabama,9,Trump +18.92%,R
Alaska,3,Trump +5.51%,R
Arizona,11,Biden +2.36%,D
Arkansas,6,Trump +4.37%,R
California,55,Biden +33.68%,D
Colorado,9,Biden +16.23%,D
Connecticut,7,Biden +25.13%,D
District of Columbia,3,Biden +89.06%,D
Delaware,3,Biden +22.4%,D
Florida,29,Biden +6.33%,D
Georgia,16,Trump +2.61%,R
Hawaii,4,Biden +42.21%,D
Idaho,4,Trump +38.7%,R
Illinois,20,Biden +21.72%,D
Indiana,11,Trump +11.81%,R
Iowa,6,Biden +3.54%,D
Kansas,6,Trump +14.38%,R
Kentucky,8,Trump +21.34%,R
Louisiana,8,Trump +21.0%,R
Maine,2,Biden +14.45%,D
Maine 1st District,1,Biden +23.03%,D
Maine 2nd District,1,Biden +6.09%,D
Maryland,10,Biden +26.89%,D
Massachusetts,11,Biden +36.03%,D
Michigan,16,Biden +9.42%,D
Minnesota,10,Biden +10.97%,D
Mississippi,6,Trump +11.85%,R
Missouri,10,Trump +7.87%,R
Montana,3,Trump +9.76%,R
Nebraska,2,Trump +30.03%,R
Nebraska 1st District,1,Trump +40.43%,R
Nebraska 2nd District,1,Biden +6.72%,D
Nebraska 3rd District,1,Trump +56.95%,R
Nevada,6,Biden +8.2%,D
New Hampshire,4,Biden +8.66%,D
New Jersey,14,Biden +25.56%,D
New Mexico,5,Biden +16.87%,D
New York,29,Biden +29.08%,D
North Carolina,15,Biden +3.74%,D
North Dakota,3,Trump +18.32%,R
Ohio,18,Biden +2.41%,D
Oklahoma,7,Trump +28.49%,R
Oregon,7,Biden +30.84%,D
Pennsylvania,20,Biden +8.57%,D
Rhode Island,4,Biden +26.07%,D
South Carolina,9,Trump +9.9%,R
South Dakota,3,Trump +23.74%,R
Tennessee,11,Trump +13.32%,R
Texas,38,Trump +1.97%,R
Utah,6,Trump +10.81%,R
Vermont,3,Biden +27.18%,D
Virginia,13,Trump +10.95%,R
Washington,12,Biden +29.3%,D
West Virginia,5,Trump +55.21%,R
Wisconsin,10,Biden +8.0%,D
Wyoming,3,Trump +55.16%,R
346,192
