name,ec,margin,winner
Alabama,9,Trump +19.53%,R
Alaska,3,Trump +9.15%,R
Arizona,11,Biden +3.55%,D
Arkansas,6,Trump +3.81%,R
California,55,Biden +32.49%,D
Colorado,9,Biden +14.48%,D
Connecticut,7,Biden +29.02%,D
District of Columbia,3,Biden +89.27%,D
Delaware,3,Biden +22.19%,D
Florida,29,Biden +7.24%,D
Georgia,16,Trump +1.9%,R
Hawaii,4,Biden +40.82%,D
Idaho,4,Trump +38.09%,R
Illinois,20,Biden +21.8%,D
Indiana,11,Trump +11.88%,R
Iowa,6,Biden +0.18%,D
Kansas,6,Trump +11.99%,R
Kentucky,8,Trump +19.51%,R
Louisiana,8,Trump +21.72%,R
Maine,2,Biden +13.66%,D
Maine 1st District,1,Biden +23.65%,D
Maine 2nd District,1,Biden +3.95%,D
Maryland,10,Biden +27.48%,D
Massachusetts,11,Biden +37.21%,D
Michigan,16,Biden +9.4%,D
Minnesota,10,Biden +11.86%,D
Mississippi,6,Trump +11.35%,R
Missouri,10,Trump +6.05%,R
Montana,3,Trump +8.49%,R
Nebraska,2,Trump +31.02%,R
Nebraska 1st District,1,Trump +42.2%,R
Nebraska 2nd District,1,Biden +7.18%,D
Nebraska 3rd District,1,Trump +55.93%,R
Nevada,6,Biden +7.23%,D
New Hampshire,4,Biden +9.31%,D
New Jersey,14,Biden +23.58%,D
New Mexico,5,Biden +16.29%,D
New York,29,Biden +29.58%,D
North Carolina,15,Biden +2.32%,D
North Dakota,3,Trump +20.72%,R
Ohio,18,Trump +0.21%,R
Oklahoma,7,Trump +28.09%,R
Oregon,7,Biden +30.42%,D
Pennsylvania,20,Biden +9.59%,D
Rhode Island,4,Biden +26.57%,D
South Carolina,9,Trump +11.02%,R
South Dakota,3,Trump +23.91%,R
Tennessee,11,Trump +14.49%,R
Texas,38,Biden +0.39%,D
Utah,6,Trump +10.67%,R
Vermont,3,Biden +27.53%,D
Virginia,13,Trump +11.18%,R
Washington,12,Biden +33.08%,D
West Virginia,5,Trump +55.93%,R
Wisconsin,10,Biden +8.46%,D
Wyoming,3,Trump +53.53%,R
366,172
