name,ec,margin,winner
Alabama,9,Trump +17.78%,R
Alaska,3,Trump +9.34%,R
Arizona,11,Biden +3.84%,D
Arkansas,6,Trump +4.38%,R
California,55,Biden +34.03%,D
Colorado,9,Biden +14.79%,D
Connecticut,7,Biden +28.37%,D
District of Columbia,3,Biden +89.92%,D
Delaware,3,Biden +21.72%,D
Florida,29,Biden +5.45%,D
Georgia,16,Trump +4.55%,R
Hawaii,4,Biden +39.73%,D
Idaho,4,Trump +38.61%,R
Illinois,20,Biden +20.82%,D
Indiana,11,Trump +14.45%,R
Iowa,6,Biden +0.91%,D
Kansas,6,Trump +11.74%,R
Kentucky,8,Trump +20.7%,R
Louisiana,8,Trump +21.48%,R
Maine,2,Biden +14.49%,D
Maine 1st District,1,Biden +22.99%,D
Maine 2nd District,1,Biden +6.53%,D
Maryland,10,Biden +27.72%,D
Massachusetts,11,Biden +38.34%,D
Michigan,16,Biden +9.06%,D
Minnesota,10,Biden +8.95%,D
Mississippi,6,Trump +12.36%,R
Missouri,10,Trump +8.25%,R
Montana,3,Trump +12.5%,R
Nebraska,2,Trump +30.25%,R
Nebraska 1st District,1,Trump +39.78%,R
Nebraska 2nd District,1,Biden +6.01%,D
Nebraska 3rd District,1,Trump +56.93%,R
Nevada,6,Biden +9.76%,D
New Hampshire,4,Biden +7.75%,D
New Jersey,14,Biden +25.12%,D
New Mexico,5,Biden +16.06%,D
New York,29,Biden +28.8%,D
North Carolina,15,Biden +2.34%,D
North Dakota,3,Trump +19.62%,R
Ohio,18,Biden +1.13%,D
Oklahoma,7,Trump +26.72%,R
Oregon,7,Biden +29.92%,D
Pennsylvania,20,Biden +7.25%,D
Rhode Island,4,Biden +25.32%,D
South Carolina,9,Trump +9.41%,R
South Dakota,3,Trump +22.5%,R
Tennessee,11,Trump +15.67%,R
Texas,38,Trump +1.42%,R
Utah,6,Trump +11.33%,R
Vermont,3,Biden +28.0%,D
Virginia,13,Trump +11.3%,R
Washington,12,Biden +30.43%,D
West Virginia,5,Trump +53.83%,R
Wisconsin,10,Biden +8.69%,D
Wyoming,3,Trump +55.54%,R
346,192
