name,ec,margin,winner
Alabama,9,Trump +19.01%,R
Alaska,3,Trump +8.29%,R
Arizona,11,Biden +2.31%,D
Arkansas,6,Trump +3.86%,R
California,55,Biden +34.27%,D
Colorado,9,Biden +15.87%,D
Connecticut,7,Biden +26.73%,D
District of Columbia,3,Biden +89.48%,D
Delaware,3,Biden +21.72%,D
Florida,29,Biden +4.45%,D
Georgia,16,Trump +3.69%,R
Hawaii,4,Biden +41.44%,D
Idaho,4,Trump +38.74%,R
Illinois,20,Biden +22.06%,D
Indiana,11,Trump +12.12%,R
Iowa,6,Trump +0.62%,R
Kansas,6,Trump +12.65%,R
Kentucky,8,Trump +19.6%,R
Louisiana,8,Trump +21.42%,R
Maine,2,Biden +14.43%,D
Maine 1st District,1,Biden +24.7%,D
Maine 2nd District,1,Biden +5.58%,D
Maryland,10,Biden +27.91%,D
Massachusetts,11,Biden +36.53%,D
Michigan,16,Biden +10.27%,D
Minnesota,10,Biden +9.46%,D
Mississippi,6,Trump +10.41%,R
Missouri,10,Trump +7.87%,R
Montana,3,Trump +9.91%,R
Nebraska,2,Trump +31.05%,R
Nebraska 1st District,1,Trump +40.0%,R
Nebraska 2nd District,1,Biden +6.88%,D
Nebraska 3rd District,1,Trump +56.69%,R
Nevada,6,Biden +7.75%,D
New Hampshire,4,Biden +9.05%,D
New Jersey,14,Biden +25.02%,D
New Mexico,5,Biden +15.38%,D
New York,29,Biden +28.68%,D
North Carolina,15,Biden +2.4%,D
North Dakota,3,Trump +19.62%,R
Ohio,18,Trump +0.86%,R
Oklahoma,7,Trump +26.95%,R
Oregon,7,Biden +31.2%,D
Pennsylvania,20,Biden +8.71%,D
Rhode Island,4,Biden +25.96%,D
South Carolina,9,Trump +9.27%,R
South Dakota,3,Trump +22.09%,R
Tennessee,11,Trump +12.85%,R
Texas,38,Biden +1.19%,D
Utah,6,Trump +11.31%,R
Vermont,3,Biden +28.39%,D
Virginia,13,Trump +10.58%,R
Washington,12,Biden +28.97%,D
West Virginia,5,Trump +55.57%,R
Wisconsin,10,Biden +8.41%,D
Wyoming,3,Trump +55.14%,R
360,178
