name,ec,margin,winner
Alabama,9,Trump +18.31%,R
Alaska,3,Trump +8.72%,R
Arizona,11,Biden +1.79%,D
Arkansas,6,Trump +3.46%,R
California,55,Biden +33.67%,D
Colorado,9,Biden +13.4%,D
Connecticut,7,Biden +28.84%,D
District of Columbia,3,Biden +89.28%,D
Delaware,3,Biden +24.8%,D
Florida,29,Biden +8.2%,D
Georgia,16,Trump +0.44%,R
Hawaii,4,Biden +39.58%,D
Idaho,4,Trump +38.85%,R
Illinois,20,Biden +21.98%,D
Indiana,11,Trump +12.68%,R
Iowa,6,Biden +1.18%,D
Kansas,6,Trump +13.37%,R
Kentucky,8,Trump +21.66%,R
Louisiana,8,Trump +21.41%,R
Maine,2,Biden +16.57%,D
Maine 1st District,1,Biden +24.44%,D
Maine 2nd District,1,Biden +4.78%,D
Maryland,10,Biden +27.16%,D
Massachusetts,11,Biden +37.5%,D
Michigan,16,Biden +10.1%,D
Minnesota,10,Biden +9.4%,D
Mississippi,6,Trump +8.97%,R
Missouri,10,Trump +6.35%,R
Montana,3,Trump +10.22%,R
Nebraska,2,Trump +29.02%,R
Nebraska 1st District,1,Trump +39.98%,R
Nebraska 2nd District,1,Biden +5.93%,D
Nebraska 3rd District,1,Trump +57.18%,R
Nevada,6,Biden +7.66%,D
New Hampshire,4,Biden +8.78%,D
New Jersey,14,Biden +23.87%,D
New Mexico,5,Biden +17.49%,D
New York,29,Biden +28.65%,D
North Carolina,15,Biden +4.64%,D
North Dakota,3,Trump +20.15%,R
Ohio,18,Trump +0.34%,R
Oklahoma,7,Trump +26.64%,R
Oregon,7,Biden +29.53%,D
Pennsylvania,20,Biden +11.43%,D
Rhode Island,4,Biden +25.05%,D
South Carolina,9,Trump +8.69%,R
South Dakota,3,Trump +24.35%,R
Tennessee,11,Trump +14.74%,R
Texas,38,Biden +0.56%,D
Utah,6,Trump +8.24%,R
Vermont,3,Biden +28.85%,D
Virginia,13,Trump +10.4%,R
Washington,12,Biden +30.72%,D
West Virginia,5,Trump +55.72%,R
Wisconsin,10,Biden +7.27%,D
Wyoming,3,Trump +54.99%,R
366,172
