name,ec,margin,winner
Alabama,9,Trump +17.84%,R
Alaska,3,Trump +7.07%,R
Arizona,11,Biden +4.2%,D
Arkansas,6,Trump +5.71%,R
California,55,Biden +33.46%,D
Colorado,9,Biden +15.05%,D
Connecticut,7,Biden +26.86%,D
District of Columbia,3,Biden +89.59%,D
Delaware,3,Biden +21.13%,D
Florida,29,Biden +6.21%,D
Georgia,16,Trump +0.45%,R
Hawaii,4,Biden +39.69%,D
Idaho,4,Trump +36.62%,R
Illinois,20,Biden +21.88%,D
Indiana,11,Trump +11.76%,R
Iowa,6,Biden +2.35%,D
Kansas,6,Trump +13.47%,R
Kentucky,8,Trump +21.58%,R
Louisiana,8,Trump +20.07%,R
Maine,2,Biden +15.02%,D
Maine 1st District,1,Biden +26.21%,D
Maine 2nd District,1,Biden +5.26%,D
Maryland,10,Biden +27.04%,D
Massachusetts,11,Biden +37.33%,D
Michigan,16,Biden +9.17%,D
Minnesota,10,Biden +9.48%,D
Mississippi,6,Trump +11.69%,R
Missouri,10,Trump +7.06%,R
Montana,3,Trump +8.93%,R
Nebraska,2,Trump +29.89%,R
Nebraska 1st District,1,Trump +40.89%,R
Nebraska 2nd District,1,Biden +6.52%,D
Nebraska 3rd District,1,Trump +56.56%,R
Nevada,6,Biden +8.43%,D
New Hampshire,4,Biden +9.53%,D
New Jersey,14,Biden +23.75%,D
New Mexico,5,Biden +15.3%,D
New York,29,Biden +31.13%,D
North Carolina,15,Biden +4.84%,D
North Dakota,3,Trump +20.56%,R
Ohio,18,Trump +0.87%,R
Oklahoma,7,Trump +28.32%,R
Oregon,7,Biden +29.71%,D
Pennsylvania,20,Biden +7.57%,D
Rhode Island,4,Biden +24.72%,D
South Carolina,9,Trump +9.83%,R
South Dakota,3,Trump +24.05%,R
Tennessee,11,Trump +14.63%,R
Texas,38,Trump +0.89%,R
Utah,6,Trump +12.42%,R
Vermont,3,Biden +29.58%,D
Virginia,13,Trump +11.07%,R
Washington,12,Biden +31.21%,D
West Virginia,5,Trump +55.92%,R
Wisconsin,10,Biden +8.14%,D
Wyoming,3,Trump +54.79%,R
328,210
