name,ec,margin,winner
Alabama,9,Trump +17.35%,R
Alaska,3,Trump +9.05%,R
Arizona,11,Biden +3.06%,D
Arkansas,6,Trump +1.64%,R
California,55,Biden +32.43%,D
Colorado,9,Biden +17.2%,D
Connecticut,7,Biden +27.74%,D
District of Columbia,3,Biden +89.45%,D
Delaware,3,Biden +23.01%,D
Florida,29,Biden +6.76%,D
Georgia,16,Trump +2.67%,R
Hawaii,4,Biden +41.31%,D
Idaho,4,Trump +39.43%,R
Illinois,20,Biden +22.53%,D
Indiana,11,Trump +10.34%,R
Iowa,6,Biden +3.1%,D
Kansas,6,Trump +13.74%,R
Kentucky,8,Trump +22.26%,R
Louisiana,8,Trump +22.06%,R
Maine,2,Biden +14.76%,D
Maine 1st District,1,Biden +24.06%,D
Maine 2nd District,1,Biden +5.6%,D
Maryland,10,Biden +26.93%,D
Massachusetts,11,Biden +37.67%,D
Michigan,16,Biden +9.3%,D
Minnesota,10,Biden +8.1%,D
Mississippi,6,Trump +11.55%,R
Missouri,10,Trump +6.1%,R
Montana,3,Trump +8.61%,R
Nebraska,2,Trump +28.32%,R
Nebraska 1st District,1,Trump +42.14%,R
Nebraska 2nd District,1,Biden +5.61%,D
Nebraska 3rd District,1,Trump +55.72%,R
Nevada,6,Biden +10.16%,D
New Hampshire,4,Biden +8.24%,D
New Jersey,14,Biden +25.18%,D
New Mexico,5,Biden +16.65%,D
New York,29,Biden +30.98%,D
North Carolina,15,Biden +4.22%,D
North Dakota,3,Trump +21.03%,R
Ohio,18,Trump +0.48%,R
Oklahoma,7,Trump +27.95%,R
Oregon,7,Biden +28.97%,D
Pennsylvania,20,Biden +10.59%,D
Rhode Island,4,Biden +26.02%,D
South Carolina,9,Trump +9.85%,R
South Dakota,3,Trump +26.02%,R
Tennessee,11,Trump +13.89%,R
Texas,38,Biden +0.48%,D
Utah,6,Trump +10.47%,R
Vermont,3,Biden +28.64%,D
Virginia,13,Trump +11.76%,R
Washington,12,Biden +32.14%,D
West Virginia,5,Trump +56.41%,R
Wisconsin,10,Biden +8.16%,D
Wyoming,3,Trump +55.85%,R
366,172
