name,ec,margin,winner
Alabama,9,Trump +20.52%,R
Alaska,3,Trump +8.21%,R
Arizona,11,Biden +1.3%,D
Arkansas,6,Trump +4.35%,R
California,55,Biden +32.2%,D
Colorado,9,Biden +14.17%,D
Connecticut,7,Biden +26.39%,D
District of Columbia,3,Biden +88.92%,D
Delaware,3,Biden +23.97%,D
Florida,29,Biden +6.83%,D
Georgia,16,Trump +2.35%,R
Hawaii,4,Biden +39.05%,D
Idaho,4,Trump +37.86%,R
Illinois,20,Biden +22.16%,D
Indiana,11,Trump +12.11%,R
Iowa,6,Biden +1.93%,D
Kansas,6,Trump +12.7%,R
Kentucky,8,Trump +21.22%,R
Louisiana,8,Trump +22.81%,R
Maine,2,Biden +14.88%,D
Maine 1st District,1,Biden +25.19%,D
Maine 2nd District,1,Biden +2.88%,D
Maryland,10,Biden +28.57%,D
Massachusetts,11,Biden +38.69%,D
Michigan,16,Biden +10.09%,D
Minnesota,10,Biden +10.67%,D
Mississippi,6,Trump +11.85%,R
Missouri,10,Trump +7.33%,R
Montana,3,Trump +8.0%,R
Nebraska,2,Trump +30.49%,R
Nebraska 1st District,1,Trump +41.19%,R
Nebraska 2nd District,1,Biden +6.11%,D
Nebraska 3rd District,1,Trump +57.61%,R
Nevada,6,Biden +6.18%,D
New Hampshire,4,Biden +9.18%,D
New Jersey,14,Biden +22.95%,D
New Mexico,5,Biden +15.19%,D
New York,29,Biden +29.11%,D
North Carolina,15,Biden +4.38%,D
North Dakota,3,Trump +18.2%,R
Ohio,18,Biden +0.88%,D
Oklahoma,7,Trump +27.6%,R
Oregon,7,Biden +30.63%,D
Pennsylvania,20,Biden +8.72%,D
Rhode Island,4,Biden +25.27%,D
South Carolina,9,Trump +10.53%,R
South Dakota,3,Trump +22.39%,R
Tennessee,11,Trump +13.35%,R
Texas,38,Biden +0.29%,D
Utah,6,Trump +12.44%,R
Vermont,3,Biden +27.79%,D
Virginia,13,Trump +10.35%,R
Washington,12,Biden +29.62%,D
West Virginia,5,Trump +53.54%,R
Wisconsin,10,Biden +7.83%,D
Wyoming,3,Trump +54.14%,R
384,154
