name,ec,margin,winner
Alabama,9,Trump +18.69%,R
Alaska,3,Trump +8.38%,R
Arizona,11,Biden +2.13%,D
Arkansas,6,Trump +4.64%,R
California,55,Biden +33.98%,D
Colorado,9,Biden +14.98%,D
Connecticut,7,Biden +27.5%,D
District of Columbia,3,Biden +89.94%,D
Delaware,3,Biden +22.12%,D
Florida,29,Biden +9.49%,D
Georgia,16,Trump +0.72%,R
Hawaii,4,Biden +40.43%,D
Idaho,4,Trump +38.34%,R
Illinois,20,Biden +21.52%,D
Indiana,11,Trump +12.45%,R
Iowa,6,Trump +1.16%,R
Kansas,6,Trump +11.79%,R
Kentucky,8,Trump +19.96%,R
Louisiana,8,Trump +23.43%,R
Maine,2,Biden +14.38%,D
Maine 1st District,1,Biden +25.85%,D
Maine 2nd District,1,Biden +3.84%,D
Maryland,10,Biden +28.37%,D
Massachusetts,11,Biden +37.32%,D
Michigan,16,Biden +11.46%,D
Minnesota,10,Biden +10.29%,D
Mississippi,6,Trump +11.49%,R
Missouri,10,Trump +6.22%,R
Montana,3,Trump +10.18%,R
Nebraska,2,Trump +29.68%,R
Nebraska 1st District,1,Trump +40.65%,R
Nebraska 2nd District,1,Biden +5.05%,D
Nebraska 3rd District,1,Trump +54.61%,R
Nevada,6,Biden +7.12%,D
New Hampshire,4,Biden +9.17%,D
New Jersey,14,Biden +23.84%,D
New Mexico,5,Biden +15.82%,D
New York,29,Biden +30.35%,D
North Carolina,15,Biden +3.82%,D
North Dakota,3,Trump +18.84%,R
Ohio,18,Trump +0.68%,R
Oklahoma,7,Trump +28.37%,R
Oregon,7,Biden +29.48%,D
Pennsylvania,20,Biden +5.44%,D
Rhode Island,4,Biden +25.72%,D
South Carolina,9,Trump +9.26%,R
South Dakota,3,Trump +23.6%,R
Tennessee,11,Trump +13.63%,R
Texas,38,Trump +0.6%,R
Utah,6,Trump +11.76%,R
Vermont,3,Biden +27.41%,D
Virginia,13,Trump +11.22%,R
Washington,12,Biden +31.22%,D
West Virginia,5,Trump +55.06%,R
Wisconsin,10,Biden +9.56%,D
Wyoming,3,Trump +54.72%,R
322,216
