name,ec,margin,winner
Alabama,9,Trump +17.66%,R
Alaska,3,Trump +7.22%,R
Arizona,11,Biden +3.32%,D
Arkansas,6,Trump +3.26%,R
California,55,Biden +31.89%,D
Colorado,9,Biden +16.81%,D
Connecticut,7,Biden +28.46%,D
District of Columbia,3,Biden +89.42%,D
Delaware,3,Biden +21.5%,D
Florida,29,Biden +6.22%,D
Georgia,16,Trump +1.38%,R
Hawaii,4,Biden +40.72%,D
Idaho,4,Trump +37.99%,R
Illinois,20,Biden +22.02%,D
Indiana,11,Trump +13.09%,R
Iowa,6,Biden +3.9%,D
Kansas,6,Trump +14.62%,R
Kentucky,8,Trump +22.17%,R
Louisiana,8,Trump +22.18%,R
Maine,2,Biden +16.45%,D
Maine 1st District,1,Biden +24.35%,D
Maine 2nd District,1,Biden +4.57%,D
Maryland,10,Biden +27.15%,D
Massachusetts,11,Biden +39.19%,D
Michigan,16,Biden +8.95%,D
Minnesota,10,Biden +10.25%,D
Mississippi,6,Trump +11.68%,R
Missouri,10,Trump +7.76%,R
Montana,3,Trump +10.65%,R
Nebraska,2,Trump +29.46%,R
Nebraska 1st District,1,Trump +39.78%,R
Nebraska 2nd District,1,Biden +6.11%,D
Nebraska 3rd District,1,Trump +56.08%,R
Nevada,6,Biden +7.55%,D
New Hampshire,4,Biden +8.34%,D
New Jersey,14,Biden +24.21%,D
New Mexico,5,Biden +15.95%,D
New York,29,Biden +30.75%,D
North Carolina,15,Biden +3.95%,D
North Dakota,3,Trump +18.73%,R
Ohio,18,Biden +1.92%,D
Oklahoma,7,Trump +26.84%,R
Oregon,7,Biden +28.78%,D
Pennsylvania,20,Biden +7.29%,D
Rhode Island,4,Biden +24.4%,D
South Carolina,9,Trump +11.2%,R
South Dakota,3,Trump +23.09%,R
Tennessee,11,Trump +13.21%,R
Texas,38,Trump +0.65%,R
Utah,6,Trump +9.17%,R
Vermont,3,Biden +27.64%,D
Virginia,13,Trump +9.8%,R
Washington,12,Biden +31.04%,D
West Virginia,5,Trump +54.94%,R
Wisconsin,10,Biden +7.32%,D
Wyoming,3,Trump +54.31%,R
346,192
