name,ec,margin,winner
Alabama,9,Trump +18.13%,R
Alaska,3,Trump +7.09%,R
Arizona,11,Biden +2.91%,D
Arkansas,6,Trump +2.59%,R
California,55,Biden +33.0%,D
Colorado,9,Biden +16.46%,D
Connecticut,7,Biden +28.2%,D
District of Columbia,3,Biden +89.02%,D
Delaware,3,Biden +21.45%,D
Florida,29,Biden +6.77%,D
Georgia,16,Trump +2.32%,R
Hawaii,4,Biden +39.93%,D
Idaho,4,Trump +38.2%,R
Illinois,20,Biden +23.97%,D
Indiana,11,Trump +11.7%,R
Iowa,6,Biden +1.03%,D
Kansas,6,Trump +14.27%,R
Kentucky,8,Trump +20.33%,R
Louisiana,8,Trump +22.9%,R
Maine,2,Biden +14.83%,D
Maine 1st District,1,Biden +23.7%,D
Maine 2nd District,1,Biden +4.31%,D
Maryland,10,Biden +27.95%,D
Massachusetts,11,Biden +37.13%,D
Michigan,16,Biden +9.68%,D
Minnesota,10,Biden +10.43%,D
Mississippi,6,Trump +9.85%,R
Missouri,10,Trump +8.15%,R
Montana,3,Trump +9.91%,R
Nebraska,2,Trump +30.85%,R
Nebraska 1st District,1,Trump +39.81%,R
Nebraska 2nd District,1,Biden +7.29%,D
Nebraska 3rd District,1,Trump +56.45%,R
Nevada,6,Biden +8.28%,D
New Hampshire,4,Biden +9.21%,D
New Jersey,14,Biden +24.62%,D
New Mexico,5,Biden +17.16%,D
New York,29,Biden +29.67%,D
North Carolina,15,Biden +4.42%,D
North Dakota,3,Trump +17.8%,R
Ohio,18,Biden +0.57%,D
Oklahoma,7,Trump +27.22%,R
Oregon,7,Biden +30.07%,D
Pennsylvania,20,Biden +9.1%,D
Rhode Island,4,Biden +25.97%,D
South Carolina,9,Trump +9.87%,R
South Dakota,3,Trump +22.2%,R
Tennessee,11,Trump +15.11%,R
Texas,38,Trump +1.0%,R
Utah,6,Trump +10.8%,R
Vermont,3,Biden +26.76%,D
Virginia,13,Trump +11.28%,R
Washington,12,Biden +32.81%,D
West Virginia,5,Trump +55.94%,R
Wisconsin,10,Biden +8.69%,D
Wyoming,3,Trump +54.64%,R
346,192
