name,ec,margin,winner
Alabama,9,Trump +18.87%,R
Alaska,3,Trump +8.76%,R
Arizona,11,Biden +3.48%,D
Arkansas,6,Trump +4.48%,R
California,55,Biden +32.48%,D
Colorado,9,Biden +16.55%,D
Connecticut,7,Biden +26.79%,D
District of Columbia,3,Biden +90.4%,D
Delaware,3,Biden +23.97%,D
Florida,29,Biden +7.97%,D
Georgia,16,Trump +2.85%,R
Hawaii,4,Biden +41.22%,D
Idaho,4,Trump +37.95%,R
Illinois,20,Biden +22.34%,D
Indiana,11,Trump +12.3%,R
Iowa,6,Trump +0.33%,R
Kansas,6,Trump +14.96%,R
Kentucky,8,Trump +20.42%,R
Louisiana,8,Trump +20.27%,R
Maine,2,Biden +14.93%,D
Maine 1st District,1,Biden +24.64%,D
Maine 2nd District,1,Biden +5.03%,D
Maryland,10,Biden +26.73%,D
Massachusetts,11,Biden +38.07%,D
Michigan,16,Biden +10.31%,D
Minnesota,10,Biden +9.06%,D
Mississippi,6,Trump +11.11%,R
Missouri,10,Trump +8.63%,R
Montana,3,Trump +10.89%,R
Nebraska,2,Trump +29.54%,R
Nebraska 1st District,1,Trump +40.92%,R
Nebraska 2nd District,1,Biden +7.26%,D
Nebraska 3rd District,1,Trump +56.65%,R
Nevada,6,Biden +8.86%,D
New Hampshire,4,Biden +10.14%,D
New Jersey,14,Biden +24.53%,D
New Mexico,5,Biden +17.87%,D
New York,29,Biden +28.58%,D
North Carolina,15,Biden +3.54%,D
North Dakota,3,Trump +19.62%,R
Ohio,18,Trump +1.41%,R
Oklahoma,7,Trump +26.98%,R
Oregon,7,Biden +29.03%,D
Pennsylvania,20,Biden +8.32%,D
Rhode Island,4,Biden +27.33%,D
South Carolina,9,Trump +9.1%,R
South Dakota,3,Trump +23.48%,R
Tennessee,11,Trump +13.28%,R
Texas,38,Trump +0.36%,R
Utah,6,Trump +12.13%,R
Vermont,3,Biden +28.57%,D
Virginia,13,Trump +11.09%,R
Washington,12,Biden +33.79%,D
West Virginia,5,Trump +55.28%,R
Wisconsin,10,Biden +8.57%,D
Wyoming,3,Trump +54.05%,R
322,216
