name,ec,margin,winner
Alabama,9,Trump +18.04%,R
Alaska,3,Trump +7.95%,R
Arizona,11,Biden +4.93%,D
Arkansas,6,Trump +2.33%,R
California,55,Biden +32.87%,D
Colorado,9,Biden +17.03%,D
Connecticut,7,Biden +27.87%,D
District of Columbia,3,Biden +89.32%,D
Delaware,3,Biden +22.73%,D
Florida,29,Biden +6.15%,D
Georgia,16,Trump +1.59%,R
Hawaii,4,Biden +40.98%,D
Idaho,4,Trump +38.83%,R
Illinois,20,Biden +20.78%,D
Indiana,11,Trump +11.69%,R
Iowa,6,Biden +1.44%,D
Kansas,6,Trump +14.04%,R
Kentucky,8,Trump +20.79%,R
Louisiana,8,Trump +22.68%,R
Maine,2,Biden +14.09%,D
Maine 1st District,1,Biden +24.32%,D
Maine 2nd District,1,Biden +5.58%,D
Maryland,10,Biden +27.14%,D
Massachusetts,11,Biden +37.58%,D
Michigan,16,Biden +8.88%,D
Minnesota,10,Biden +10.44%,D
Mississippi,6,Trump +11.06%,R
Missouri,10,Trump +6.93%,R
Montana,3,Trump +10.48%,R
Nebraska,2,Trump +29.18%,R
Nebraska 1st District,1,Trump +41.78%,R
Nebraska 2nd District,1,Biden +6.19%,D
Nebraska 3rd District,1,Trump +56.9%,R
Nevada,6,Biden +8.9%,D
New Hampshire,4,Biden +9.99%,D
New Jersey,14,Biden +24.0%,D
New Mexico,5,Biden +16.46%,D
New York,29,Biden +30.56%,D
North Carolina,15,Biden +5.02%,D
North Dakota,3,Trump +19.33%,R
Ohio,18,Trump +0.55%,R
Oklahoma,7,Trump +26.07%,R
Oregon,7,Biden +30.78%,D
Pennsylvania,20,Biden +8.86%,D
Rhode Island,4,Biden +27.76%,D
South Carolina,9,Trump +9.13%,R
South Dakota,3,Trump +23.29%,R
Tennessee,11,Trump +15.44%,R
Texas,38,Trump +1.23%,R
Utah,6,Trump +12.4%,R
Vermont,3,Biden +28.16%,D
Virginia,13,Trump +12.78%,R
Washington,12,Biden +30.48%,D
West Virginia,5,Trump +53.54%,R
Wisconsin,10,Biden +9.2%,D
Wyoming,3,Trump +55.09%,R
328,210
