name,ec,margin,winner
Alabama,9,Trump +17.01%,R
Alaska,3,Trump +6.99%,R
Arizona,11,Biden +4.09%,D
Arkansas,6,Trump +2.89%,R
California,55,Biden +32.21%,D
Colorado,9,Biden +16.05%,D
Connecticut,7,Biden +28.47%,D
District of Columbia,3,Biden +89.55%,D
Delaware,3,Biden +22.46%,D
Florida,29,Biden +7.25%,D
Georgia,16,Trump +0.41%,R
Hawaii,4,Biden +40.0%,D
Idaho,4,Trump +39.1%,R
Illinois,20,Biden +24.3%,D
Indiana,11,Trump +12.59%,R
Iowa,6,Biden +3.63%,D
Kansas,6,Trump +12.8%,R
Kentucky,8,Trump +21.42%,R
Louisiana,8,Trump +22.4%,R
Maine,2,Biden +15.94%,D
Maine 1st District,1,Biden +24.72%,D
Maine 2nd District,1,Biden +5.57%,D
Maryland,10,Biden +27.44%,D
Massachusetts,11,Biden +37.13%,D
Michigan,16,Biden +7.79%,D
Minnesota,10,Biden +10.24%,D
Mississippi,6,Trump +11.12%,R
Missouri,10,Trump +5.75%,R
Montana,3,Trump +10.69%,R
Nebraska,2,Trump +28.96%,R
Nebraska 1st District,1,Trump +42.43%,R
Nebraska 2nd District,1,Biden +6.73%,D
Nebraska 3rd District,1,Trump +56.5%,R
Nevada,6,Biden +7.29%,D
New Hampshire,4,Biden +8.21%,D
New Jersey,14,Biden +24.77%,D
New Mexico,5,Biden +17.22%,D
New York,29,Biden +30.55%,D
North Carolina,15,Biden +3.7%,D
North Dakota,3,Trump +21.68%,R
Ohio,18,Biden +0.12%,D
Oklahoma,7,Trump +27.76%,R
Oregon,7,Biden +29.0%,D
Pennsylvania,20,Biden +9.08%,D
Rhode Island,4,Biden +25.15%,D
South Carolina,9,Trump +7.05%,R
South Dakota,3,Trump +22.81%,R
Tennessee,11,Trump +13.39%,R
Texas,38,Trump +0.7%,R
Utah,6,Trump +11.65%,R
Vermont,3,Biden +26.86%,D
Virginia,13,Trump +11.27%,R
Washington,12,Biden +31.41%,D
West Virginia,5,Trump +54.73%,R
Wisconsin,10,Biden +9.2%,D
Wyoming,3,Trump +54.92%,R
346,192
