name,ec,margin,winner
Alabama,9,Trump +18.4%,R
Alaska,3,Trump +7.52%,R
Arizona,11,Biden +2.84%,D
Arkansas,6,Trump +5.6%,R
California,55,Biden +32.8%,D
Colorado,9,Biden +15.03%,D
Connecticut,7,Biden +26.16%,D
District of Columbia,3,Biden +89.2%,D
Delaware,3,Biden +21.89%,D
Florida,29,Biden +6.22%,D
Georgia,16,Trump +1.37%,R
Hawaii,4,Biden +41.55%,D
Idaho,4,Trump +37.79%,R
Illinois,20,Biden +21.63%,D
Indiana,11,Trump +12.24%,R
Iowa,6,Biden +1.12%,D
Kansas,6,Trump +13.57%,R
Kentucky,8,Trump +21.24%,R
Louisiana,8,Trump +21.29%,R
Maine,2,Biden +13.78%,D
Maine 1st District,1,Biden +24.85%,D
Maine 2nd District,1,Biden +3.73%,D
Maryland,10,Biden +26.99%,D
Massachusetts,11,Biden +37.13%,D
Michigan,16,Biden +10.56%,D
Minnesota,10,Biden +9.6%,D
Mississippi,6,Trump +10.76%,R
Missouri,10,Trump +6.42%,R
Montana,3,Trump +10.7%,R
Nebraska,2,Trump +28.76%,R
Nebraska 1st District,1,Trump +39.78%,R
Nebraska 2nd District,1,Biden +5.17%,D
Nebraska 3rd District,1,Trump +56.7%,R
Nevada,6,Biden +8.79%,D
New Hampshire,4,Biden +9.68%,D
New Jersey,14,Biden +23.47%,D
New Mexico,5,Biden +17.44%,D
New York,29,Biden +29.15%,D
North Carolina,15,Biden +2.46%,D
North Dakota,3,Trump +18.27%,R
Ohio,18,Biden +0.27%,D
Oklahoma,7,Trump +28.27%,R
Oregon,7,Biden +29.14%,D
Pennsylvania,20,Biden +9.08%,D
Rhode Island,4,Biden +25.31%,D
South Carolina,9,Trump +9.63%,R
South Dakota,3,Trump +25.49%,R
Tennessee,11,Trump +12.67%,R
Texas,38,Trump +1.6%,R
Utah,6,Trump +11.02%,R
Vermont,3,Biden +27.98%,D
Virginia,13,Trump +9.16%,R
Washington,12,Biden +29.99%,D
West Virginia,5,Trump +54.79%,R
Wisconsin,10,Biden +7.55%,D
Wyoming,3,Trump +56.36%,R
346,192
