name,ec,margin,winner
Alabama,9,Trump +17.88%,R
Alaska,3,Trump +7.44%,R
Arizona,11,Biden +3.67%,D
Arkansas,6,Trump +2.56%,R
California,55,Biden +34.23%,D
Colorado,9,Biden +15.67%,D
Connecticut,7,Biden +28.5%,D
District of Columbia,3,Biden +89.36%,D
Delaware,3,Biden +23.4%,D
Florida,29,Biden +7.51%,D
Georgia,16,Trump +2.62%,R
Hawaii,4,Biden +40.69%,D
Idaho,4,Trump +38.81%,R
Illinois,20,Biden +22.54%,D
Indiana,11,Trump +12.33%,R
Iowa,6,Biden +1.39%,D
Kansas,6,Trump +12.29%,R
Kentucky,8,Trump +21.03%,R
Louisiana,8,Trump +20.78%,R
Maine,2,Biden +14.23%,D
Maine 1st District,1,Biden +24.88%,D
Maine 2nd District,1,Biden +5.54%,D
Maryland,10,Biden +26.9%,D
Massachusetts,11,Biden +37.94%,D
Michigan,16,Biden +10.41%,D
Minnesota,10,Biden +8.97%,D
Mississippi,6,Trump +11.43%,R
Missouri,10,Trump +7.08%,R
Montana,3,Trump +10.54%,R
Nebraska,2,Trump +30.43%,R
Nebraska 1st District,1,Trump +41.51%,R
Nebraska 2nd District,1,Biden +7.75%,D
Nebraska 3rd District,1,Trump +54.91%,R
Nevada,6,Biden +9.32%,D
New Hampshire,4,Biden +9.9%,D
New Jersey,14,Biden +23.32%,D
New Mexico,5,Biden +15.96%,D
New York,29,Biden +30.43%,D
North Carolina,15,Biden +3.31%,D
North Dakota,3,Trump +19.34%,R
Ohio,18,Biden +1.3%,D
Oklahoma,7,Trump +26.98%,R
Oregon,7,Biden +29.36%,D
Pennsylvania,20,Biden +8.58%,D
Rhode Island,4,Biden +23.93%,D
South Carolina,9,Trump +9.39%,R
South Dakota,3,Trump +23.93%,R
Tennessee,11,Trump +14.35%,R
Texas,38,Trump +0.32%,R
Utah,6,Trump +9.79%,R
Vermont,3,Biden +29.66%,D
Virginia,13,Trump +11.02%,R
Washington,12,Biden +30.86%,D
West Virginia,5,Trump +54.38%,R
Wisconsin,10,Biden +9.33%,D
Wyoming,3,Trump +54.43%,R
346,192
