name,ec,margin,winner
Alabama,9,Trump +16.89%,R
Alaska,3,Trump +8.61%,R
Arizona,11,Biden +3.49%,D
Arkansas,6,Trump +3.16%,R
California,55,Biden +32.12%,D
Colorado,9,Biden +14.97%,D
Connecticut,7,Biden +28.43%,D
District of Columbia,3,Biden +88.97%,D
Delaware,3,Biden +22.6%,D
Florida,29,Biden +6.65%,D
Georgia,16,Trump +2.28%,R
Hawaii,4,Biden +41.28%,D
Idaho,4,Trump +38.18%,R
Illinois,20,Biden +20.31%,D
Indiana,11,Trump +12.73%,R
Iowa,6,Trump +0.12%,R
Kansas,6,Trump +13.45%,R
Kentucky,8,Trump +21.47%,R
Louisiana,8,Trump +23.79%,R
Maine,2,Biden +14.59%,D
Maine 1st District,1,Biden +25.55%,D
Maine 2nd District,1,Biden +4.52%,D
Maryland,10,Biden +27.63%,D
Massachusetts,11,Biden +36.83%,D
Michigan,16,Biden +8.77%,D
Minnesota,10,Biden +9.71%,D
Mississippi,6,Trump +11.2%,R
Missouri,10,Trump +7.03%,R
Montana,3,Trump +9.85%,R
Nebraska,2,Trump +30.31%,R
Nebraska 1st District,1,Trump +41.94%,R
Nebraska 2nd District,1,Biden +7.04%,D
Nebraska 3rd District,1,Trump +56.59%,R
Nevada,6,Biden +7.69%,D
New Hampshire,4,Biden +10.02%,D
New Jersey,14,Biden +23.98%,D
New Mexico,5,Biden +15.4%,D
New York,29,Biden +31.86%,D
North Carolina,15,Biden +3.69%,D
North Dakota,3,Trump +19.79%,R
Ohio,18,Biden +0.75%,D
Oklahoma,7,Trump +26.49%,R
Oregon,7,Biden +29.84%,D
Pennsylvania,20,Biden +7.77%,D
Rhode Island,4,Biden +24.19%,D
South Carolina,9,Trump +10.23%,R
South Dakota,3,Trump +23.69%,R
Tennessee,11,Trump +15.24%,R
Texas,38,Trump +0.16%,R
Utah,6,Trump +10.34%,R
Vermont,3,Biden +28.36%,D
Virginia,13,Trump +11.46%,R
Washington,12,Biden +32.73%,D
West Virginia,5,Trump +55.57%,R
Wisconsin,10,Biden +8.65%,D
Wyoming,3,Trump +55.08%,R
340,198
