name,ec,margin,winner
Alabama,9,Trump +17.78%,R
Alaska,3,Trump +7.58%,R
Arizona,11,Biden +1.35%,D
Arkansas,6,Trump +3.31%,R
California,55,Biden +33.28%,D
Colorado,9,Biden +16.24%,D
Connecticut,7,Biden +29.43%,D
District of Columbia,3,Biden +88.81%,D
Delaware,3,Biden +20.58%,D
Florida,29,Biden +5.04%,D
Georgia,16,Trump +1.79%,R
Hawaii,4,Biden +42.1%,D
Idaho,4,Trump +38.71%,R
Illinois,20,Biden +23.06%,D
Indiana,11,Trump +12.88%,R
Iowa,6,Biden +2.29%,D
Kansas,6,Trump +11.51%,R
Kentucky,8,Trump +20.9%,R
Louisiana,8,Trump +20.27%,R
Maine,2,Biden +15.51%,D
Maine 1st District,1,Biden +24.1%,D
Maine 2nd District,1,Biden +4.74%,D
Maryland,10,Biden +28.17%,D
Massachusetts,11,Biden +37.69%,D
Michigan,16,Biden +10.65%,D
Minnesota,10,Biden +10.33%,D
Mississippi,6,Trump +12.61%,R
Missouri,10,Trump +6.65%,R
Montana,3,Trump +9.49%,R
Nebraska,2,Trump +29.45%,R
Nebraska 1st District,1,Trump +41.95%,R
Nebraska 2nd District,1,Biden +6.44%,D
Nebraska 3rd District,1,Trump +55.96%,R
Nevada,6,Biden +7.91%,D
New Hampshire,4,Biden +8.69%,D
New Jersey,14,Biden +24.19%,D
New Mexico,5,Biden +15.54%,D
New York,29,Biden +30.13%,D
North Carolina,15,Biden +5.29%,D
North Dakota,3,Trump +20.32%,R
Ohio,18,Biden +0.18%,D
Oklahoma,7,Trump +28.33%,R
Oregon,7,Biden +29.6%,D
Pennsylvania,20,Biden +7.22%,D
Rhode Island,4,Biden +25.33%,D
South Carolina,9,Trump +10.52%,R
South Dakota,3,Trump +23.87%,R
Tennessee,11,Trump +13.52%,R
Texas,38,Trump +1.95%,R
Utah,6,Trump +13.02%,R
Vermont,3,Biden +29.01%,D
Virginia,13,Trump +11.43%,R
Washington,12,Biden +31.76%,D
West Virginia,5,Trump +55.26%,R
Wisconsin,10,Biden +8.49%,D
Wyoming,3,Trump +55.12%,R
346,192
