name,ec,margin,winner
Alabama,9,Trump +19.2%,R
Alaska,3,Trump +5.24%,R
Arizona,11,Biden +2.33%,D
Arkansas,6,Trump +3.78%,R
California,55,Biden +32.9%,D
Colorado,9,Biden +14.96%,D
Connecticut,7,Biden +26.53%,D
District of Columbia,3,Biden +89.59%,D
Delaware,3,Biden +20.97%,D
Florida,29,Biden +7.15%,D
Georgia,16,Trump +3.91%,R
Hawaii,4,Biden +40.66%,D
Idaho,4,Trump +37.28%,R
Illinois,20,Biden +20.45%,D
Indiana,11,Trump +13.28%,R
Iowa,6,Biden +0.89%,D
Kansas,6,Trump +14.11%,R
Kentucky,8,Trump +20.43%,R
Louisiana,8,Trump +21.54%,R
Maine,2,Biden +15.83%,D
Maine 1st District,1,Biden +25.8%,D
Maine 2nd District,1,Biden +4.12%,D
Maryland,10,Biden +28.03%,D
Massachusetts,11,Biden +37.27%,D
Michigan,16,Biden +9.49%,D
Minnesota,10,Biden +10.32%,D
Mississippi,6,Trump +11.69%,R
Missouri,10,Trump +6.26%,R
Montana,3,Trump +10.01%,R
Nebraska,2,Trump +30.69%,R
Nebraska 1st District,1,Trump +43.25%,R
Nebraska 2nd District,1,Biden +7.16%,D
Nebraska 3rd District,1,Trump +57.0%,R
Nevada,6,Biden +8.98%,D
New Hampshire,4,Biden +9.53%,D
New Jersey,14,Biden +25.52%,D
New Mexico,5,Biden +18.18%,D
New York,29,Biden +30.09%,D
North Carolina,15,Biden +3.25%,D
North Dakota,3,Trump +20.46%,R
Ohio,18,Trump +0.77%,R
Oklahoma,7,Trump +27.48%,R
Oregon,7,Biden +30.85%,D
Pennsylvania,20,Biden +5.71%,D
Rhode Island,4,Biden +25.22%,D
South Carolina,9,Trump +8.86%,R
South Dakota,3,Trump +23.69%,R
Tennessee,11,Trump +15.1%,R
Texas,38,Trump +1.44%,R
Utah,6,Trump +11.04%,R
Vermont,3,Biden +27.92%,D
Virginia,13,Trump +9.69%,R
Washington,12,Biden +31.42%,D
West Virginia,5,Trump +55.09%,R
Wisconsin,10,Biden +7.84%,D
Wyoming,3,Trump +54.3%,R
328,210
