name,ec,margin,winner
Alabama,9,Trump +18.14%,R
Alaska,3,Trump +6.75%,R
Arizona,11,Biden +2.49%,D
Arkansas,6,Trump +4.1%,R
California,55,Biden +31.55%,D
Colorado,9,Biden +14.46%,D
Connecticut,7,Biden +26.91%,D
District of Columbia,3,Biden +89.43%,D
Delaware,3,Biden +22.82%,D
Florida,29,Biden +4.45%,D
Georgia,16,Trump +1.16%,R
Hawaii,4,Biden +42.32%,D
Idaho,4,Trump +38.94%,R
Illinois,20,Biden +21.44%,D
Indiana,11,Trump +12.24%,R
Iowa,6,Biden +0.31%,D
Kansas,6,Trump +12.46%,R
Kentucky,8,Trump +20.74%,R
Louisiana,8,Trump +21.89%,R
Maine,2,Biden +15.71%,D
Maine 1st District,1,Biden +24.61%,D
Maine 2nd District,1,Biden +5.4%,D
Maryland,10,Biden +28.59%,D
Massachusetts,11,Biden +37.59%,D
Michigan,16,Biden +9.54%,D
Minnesota,10,Biden +10.94%,D
Mississippi,6,Trump +10.75%,R
Missouri,10,Trump +8.24%,R
Montana,3,Trump +11.45%,R
Nebraska,2,Trump +28.72%,R
Nebraska 1st District,1,Trump +39.97%,R
Nebraska 2nd District,1,Biden +7.45%,D
Nebraska 3rd District,1,Trump +57.17%,R
Nevada,6,Biden +9.05%,D
New Hampshire,4,Biden +9.56%,D
New Jersey,14,Biden +24.15%,D
New Mexico,5,Biden +17.59%,D
New York,29,Biden +29.41%,D
North Carolina,15,Biden +2.02%,D
North Dakota,3,Trump +18.83%,R
Ohio,18,Trump +0.38%,R
Oklahoma,7,Trump +28.27%,R
Oregon,7,Biden +30.37%,D
Pennsylvania,20,Biden +8.94%,D
Rhode Island,4,Biden +23.59%,D
South Carolina,9,Trump +10.36%,R
South Dakota,3,Trump +22.55%,R
Tennessee,11,Trump +15.49%,R
Texas,38,Trump +0.66%,R
Utah,6,Trump +11.52%,R
Vermont,3,Biden +28.44%,D
Virginia,13,Trump +11.39%,R
Washington,12,Biden +30.78%,D
West Virginia,5,Trump +53.66%,R
Wisconsin,10,Biden +8.94%,D
Wyoming,3,Trump +55.07%,R
328,210
