name,ec,margin,winner
Alabama,9,Trump +18.41%,R
Alaska,3,Trump +7.34%,R
Arizona,11,Biden +4.05%,D
Arkansas,6,Trump +2.25%,R
California,55,Biden +33.05%,D
Colorado,9,Biden +15.13%,D
Connecticut,7,Biden +27.43%,D
District of Columbia,3,Biden +88.92%,D
Delaware,3,Biden +21.53%,D
Florida,29,Biden +7.33%,D
Georgia,16,Trump +1.69%,R
Hawaii,4,Biden +39.01%,D
Idaho,4,Trump +38.63%,R
Illinois,20,Biden +21.36%,D
Indiana,11,Trump +11.92%,R
Iowa,6,Biden +1.2%,D
Kansas,6,Trump +15.16%,R
Kentucky,8,Trump +19.87%,R
Louisiana,8,Trump +22.81%,R
Maine,2,Biden +13.61%,D
Maine 1st District,1,Biden +24.79%,D
Maine 2nd District,1,Biden +4.84%,D
Maryland,10,Biden +27.4%,D
Massachusetts,11,Biden +36.73%,D
Michigan,16,Biden +10.51%,D
Minnesota,10,Biden +7.62%,D
Mississippi,6,Trump +10.22%,R
Missouri,10,Trump +7.26%,R
Montana,3,Trump +11.71%,R
Nebraska,2,Trump +30.86%,R
Nebraska 1st District,1,Trump +40.43%,R
Nebraska 2nd District,1,Biden +8.41%,D
Nebraska 3rd District,1,Trump +56.67%,R
Nevada,6,Biden +8.83%,D
New Hampshire,4,Biden +8.47%,D
New Jersey,14,Biden +22.51%,D
New Mexico,5,Biden +16.11%,D
New York,29,Biden +30.77%,D
North Carolina,15,Biden +3.14%,D
North Dakota,3,Trump +21.66%,R
Ohio,18,Trump +0.73%,R
Oklahoma,7,Trump +27.56%,R
Oregon,7,Biden +32.04%,D
Pennsylvania,20,Biden +6.37%,D
Rhode Island,4,Biden +26.37%,D
South Carolina,9,Trump +6.62%,R
South Dakota,3,Trump +24.23%,R
Tennessee,11,Trump +14.02%,R
Texas,38,Trump +1.24%,R
Utah,6,Trump +11.27%,R
Vermont,3,Biden +27.91%,D
Virginia,13,Trump +11.0%,R
Washington,12,Biden +31.64%,D
West Virginia,5,Trump +55.73%,R
Wisconsin,10,Biden +9.58%,D
Wyoming,3,Trump +55.95%,R
328,210
