name,ec,margin,winner
Alabama,9,Trump +18.47%,R
Alaska,3,Trump +8.78%,R
Arizona,11,Biden +2.9%,D
Arkansas,6,Trump +1.52%,R
California,55,Biden +35.53%,D
Colorado,9,Biden +15.14%,D
Connecticut,7,Biden +28.48%,D
District of Columbia,3,Biden +89.16%,D
Delaware,3,Biden +21.48%,D
Florida,29,Biden +5.9%,D
Georgia,16,Trump +3.7%,R
Hawaii,4,Biden +40.57%,D
Idaho,4,Trump +39.59%,R
Illinois,20,Biden +22.16%,D
Indiana,11,Trump +11.2%,R
Iowa,6,Biden +1.2%,D
Kansas,6,Trump +12.42%,R
Kentucky,8,Trump +21.28%,R
Louisiana,8,Trump +21.61%,R
Maine,2,Biden +13.31%,D
Maine 1st District,1,Biden +24.2%,D
Maine 2nd District,1,Biden +3.45%,D
Maryland,10,Biden +28.74%,D
Massachusetts,11,Biden +37.76%,D
Michigan,16,Biden +10.28%,D
Minnesota,10,Biden +10.43%,D
Mississippi,6,Trump +11.02%,R
Missouri,10,Trump +8.04%,R
Montana,3,Trump +8.98%,R
Nebraska,2,Trump +31.29%,R
Nebraska 1st District,1,Trump +40.25%,R
Nebraska 2nd District,1,Biden +6.95%,D
Nebraska 3rd District,1,Trump +56.29%,R
Nevada,6,Biden +7.4%,D
New Hampshire,4,Biden +7.98%,D
New Jersey,14,Biden +23.49%,D
New Mexico,5,Biden +17.46%,D
New York,29,Biden +30.23%,D
North Carolina,15,Biden +2.51%,D
North Dakota,3,Trump +18.73%,R
Ohio,18,Trump +0.26%,R
Oklahoma,7,Trump +28.04%,R
Oregon,7,Biden +30.71%,D
Pennsylvania,20,Biden +8.72%,D
Rhode Island,4,Biden +26.77%,D
South Carolina,9,Trump +9.24%,R
South Dakota,3,Trump +24.29%,R
Tennessee,11,Trump +14.31%,R
Texas,38,Biden +0.99%,D
Utah,6,Trump +10.16%,R
Vermont,3,Biden +27.92%,D
Virginia,13,Trump +11.87%,R
Washington,12,Biden +32.62%,D
West Virginia,5,Trump +54.83%,R
Wisconsin,10,Biden +6.81%,D
Wyoming,3,Trump +56.16%,R
366,172
