name,ec,margin,winner
Alabama,9,Trump +18.39%,R
Alaska,3,Trump +6.35%,R
Arizona,11,Biden +3.32%,D
Arkansas,6,Trump +2.4%,R
California,55,Biden +32.88%,D
Colorado,9,Biden +13.82%,D
Connecticut,7,Biden +28.18%,D
District of Columbia,3,Biden +89.01%,D
Delaware,3,Biden +21.65%,D
Florida,29,Biden +6.99%,D
Georgia,16,Trump +2.41%,R
Hawaii,4,Biden +39.34%,D
Idaho,4,Trump +37.87%,R
Illinois,20,Biden +21.97%,D
Indiana,11,Trump +12.78%,R
Iowa,6,Biden +1.0%,D
Kansas,6,Trump +12.85%,R
Kentucky,8,Trump +19.84%,R
Louisiana,8,Trump +23.83%,R
Maine,2,Biden +15.97%,D
Maine 1st District,1,Biden +24.31%,D
Maine 2nd District,1,Biden +3.54%,D
Maryland,10,Biden +28.66%,D
Massachusetts,11,Biden +37.08%,D
Michigan,16,Biden +9.19%,D
Minnesota,10,Biden +9.1%,D
Mississippi,6,Trump +11.61%,R
Missouri,10,Trump +6.47%,R
Montana,3,Trump +10.64%,R
Nebraska,2,Trump +29.97%,R
Nebraska 1st District,1,Trump +40.05%,R
Nebraska 2nd District,1,Biden +6.13%,D
Nebraska 3rd District,1,Trump +57.74%,R
Nevada,6,Biden +6.86%,D
New Hampshire,4,Biden +9.09%,D
New Jersey,14,Biden +24.13%,D
New Mexico,5,Biden +17.34%,D
New York,29,Biden +31.05%,D
North Carolina,15,Biden +2.29%,D
North Dakota,3,Trump +20.57%,R
Ohio,18,Biden +0.24%,D
Oklahoma,7,Trump +27.37%,R
Oregon,7,Biden +29.5%,D
Pennsylvania,20,Biden +8.1%,D
Rhode Island,4,Biden +26.94%,D
South Carolina,9,Trump +9.04%,R
South Dakota,3,Trump +23.59%,R
Tennessee,11,Trump +15.65%,R
Texas,38,Trump +1.58%,R
Utah,6,Trump +12.05%,R
Vermont,3,Biden +28.15%,D
Virginia,13,Trump +9.57%,R
Washington,12,Biden +31.95%,D
West Virginia,5,Trump +54.8%,R
Wisconsin,10,Biden +8.44%,D
Wyoming,3,Trump +55.88%,R
346,192
