name,ec,margin,winner
Alabama,9,Trump +19.06%,R
Alaska,3,Trump +8.8%,R
Arizona,11,Biden +2.73%,D
Arkansas,6,Trump +2.34%,R
California,55,Biden +35.68%,D
Colorado,9,Biden +14.8%,D
Connecticut,7,Biden +27.84%,D
District of Columbia,3,Biden +89.71%,D
Delaware,3,Biden +22.07%,D
Florida,29,Biden +7.11%,D
Georgia,16,Trump +2.82%,R
Hawaii,4,Biden +41.19%,D
Idaho,4,Trump +38.83%,R
Illinois,20,Biden +20.69%,D
Indiana,11,Trump +13.77%,R
Iowa,6,Biden +3.39%,D
Kansas,6,Trump +13.02%,R
Kentucky,8,Trump +20.97%,R
Louisiana,8,Trump +23.94%,R
Maine,2,Biden +14.39%,D
Maine 1st District,1,Biden +25.39%,D
Maine 2nd District,1,Biden +4.08%,D
Maryland,10,Biden +29.61%,D
Massachusetts,11,Biden +36.44%,D
Michigan,16,Biden +8.85%,D
Minnesota,10,Biden +11.45%,D
Mississippi,6,Trump +11.26%,R
Missouri,10,Trump +6.23%,R
Montana,3,Trump +9.01%,R
Nebraska,2,Trump +29.4%,R
Nebraska 1st District,1,Trump +41.1%,R
Nebraska 2nd District,1,Biden +6.85%,D
Nebraska 3rd District,1,Trump +55.17%,R
Nevada,6,Biden +5.75%,D
New Hampshire,4,Biden +8.88%,D
New Jersey,14,Biden +25.04%,D
New Mexico,5,Biden +17.2%,D
New York,29,Biden +28.92%,D
North Carolina,15,Biden +2.54%,D
North Dakota,3,Trump +19.25%,R
Ohio,18,Trump +0.15%,R
Oklahoma,7,Trump +25.71%,R
Oregon,7,Biden +30.21%,D
Pennsylvania,20,Biden +8.1%,D
Rhode Island,4,Biden +26.71%,D
South Carolina,9,Trump +11.53%,R
South Dakota,3,Trump +23.63%,R
Tennessee,11,Trump +15.13%,R
Texas,38,Trump +0.47%,R
Utah,6,Trump +10.65%,R
Vermont,3,Biden +26.96%,D
Virginia,13,Trump +11.18%,R
Washington,12,Biden +31.33%,D
West Virginia,5,Trump +55.48%,R
Wisconsin,10,Biden +7.59%,D
Wyoming,3,Trump +54.51%,R
328,210
