name,ec,margin,winner
Alabama,9,Trump +16.42%,R
Alaska,3,Trump +7.02%,R
Arizona,11,Biden +0.98%,D
Arkansas,6,Trump +4.41%,R
California,55,Biden +33.01%,D
Colorado,9,Biden +14.71%,D
Connecticut,7,Biden +29.42%,D
District of Columbia,3,Biden +89.45%,D
Delaware,3,Biden +21.78%,D
Florida,29,Biden +6.53%,D
Georgia,16,Trump +2.38%,R
Hawaii,4,Biden +41.08%,D
Idaho,4,Trump +38.62%,R
Illinois,20,Biden +23.74%,D
Indiana,11,Trump +12.42%,R
Iowa,6,Biden +1.24%,D
Kansas,6,Trump +13.28%,R
Kentucky,8,Trump +18.87%,R
Louisiana,8,Trump +21.96%,R
Maine,2,Biden +15.66%,D
Maine 1st District,1,Biden +25.31%,D
Maine 2nd District,1,Biden +4.51%,D
Maryland,10,Biden +27.45%,D
Massachusetts,11,Biden +38.2%,D
Michigan,16,Biden +9.6%,D
Minnesota,10,Biden +10.6%,D
Mississippi,6,Trump +10.04%,R
Missouri,10,Trump +8.4%,R
Montana,3,Trump +9.87%,R
Nebraska,2,Trump +31.15%,R
Nebraska 1st District,1,Trump +41.36%,R
Nebraska 2nd District,1,Biden +4.67%,D
Nebraska 3rd District,1,Trump +58.06%,R
Nevada,6,Biden +9.28%,D
New Hampshire,4,Biden +9.94%,D
New Jersey,14,Biden +25.06%,D
New Mexico,5,Biden +18.6%,D
New York,29,Biden +28.86%,D
North Carolina,15,Biden +1.5%,D
North Dakota,3,Trump +19.76%,R
Ohio,18,Biden +1.35%,D
Oklahoma,7,Trump +27.49%,R
Oregon,7,Biden +30.25%,D
Pennsylvania,20,Biden +8.91%,D
Rhode Island,4,Biden +26.49%,D
South Carolina,9,Trump +10.94%,R
South Dakota,3,Trump +24.81%,R
Tennessee,11,Trump +13.53%,R
Texas,38,Biden +0.04%,D
Utah,6,Trump +10.96%,R
Vermont,3,Biden +27.74%,D
Virginia,13,Trump +10.31%,R
Washington,12,Biden +31.3%,D
West Virginia,5,Trump +56.9%,R
Wisconsin,10,Biden +9.09%,D
Wyoming,3,Trump +55.29%,R
384,154
