name,ec,margin,winner
Alabama,9,Trump +17.92%,R
Alaska,3,Trump +6.86%,R
Arizona,11,Biden +1.09%,D
Arkansas,6,Trump +4.1%,R
California,55,Biden +32.29%,D
Colorado,9,Biden +16.29%,D
Connecticut,7,Biden +27.56%,D
District of Columbia,3,Biden +89.41%,D
Delaware,3,Biden +22.65%,D
Florida,29,Biden +7.38%,D
Georgia,16,Trump +2.94%,R
Hawaii,4,Biden +41.37%,D
Idaho,4,Trump +39.15%,R
Illinois,20,Biden +21.43%,D
Indiana,11,Trump +13.23%,R
Iowa,6,Biden +0.74%,D
Kansas,6,Trump +13.33%,R
Kentucky,8,Trump +18.89%,R
Louisiana,8,Trump +21.0%,R
Maine,2,Biden +15.5%,D
Maine 1st District,1,Biden +24.16%,D
Maine 2nd District,1,Biden +4.73%,D
Maryland,10,Biden +27.24%,D
Massachusetts,11,Biden +37.39%,D
Michigan,16,Biden +7.86%,D
Minnesota,10,Biden +8.63%,D
Mississippi,6,Trump +12.37%,R
Missouri,10,Trump +8.08%,R
Montana,3,Trump +8.46%,R
Nebraska,2,Trump +31.73%,R
Nebraska 1st District,1,Trump +41.19%,R
Nebraska 2nd District,1,Biden +6.77%,D
Nebraska 3rd District,1,Trump +55.66%,R
Nevada,6,Biden +8.28%,D
New Hampshire,4,Biden +8.33%,D
New Jersey,14,Biden +24.15%,D
New Mexico,5,Biden +17.69%,D
New York,29,Biden +31.01%,D
North Carolina,15,Biden +3.47%,D
North Dakota,3,Trump +20.78%,R
Ohio,18,Biden +0.73%,D
Oklahoma,7,Trump +28.5%,R
Oregon,7,Biden +29.71%,D
Pennsylvania,20,Biden +8.07%,D
Rhode Island,4,Biden +25.8%,D
South Carolina,9,Trump +9.83%,R
South Dakota,3,Trump +23.11%,R
Tennessee,11,Trump +14.69%,R
Texas,38,Biden +1.06%,D
Utah,6,Trump +12.42%,R
Vermont,3,Biden +27.83%,D
Virginia,13,Trump +12.05%,R
Washington,12,Biden +31.17%,D
West Virginia,5,Trump +55.09%,R
Wisconsin,10,Biden +7.04%,D
Wyoming,3,Trump +56.24%,R
384,154
