name,ec,margin,winner
Alabama,9,Trump +19.23%,R
Alaska,3,Trump +8.49%,R
Arizona,11,Biden +3.03%,D
Arkansas,6,Trump +2.85%,R
California,55,Biden +34.1%,D
Colorado,9,Biden +14.85%,D
Connecticut,7,Biden +26.89%,D
District of Columbia,3,Biden +88.68%,D
Delaware,3,Biden +22.88%,D
Florida,29,Biden +6.96%,D
Georgia,16,Trump +0.45%,R
Hawaii,4,Biden +39.03%,D
Idaho,4,Trump +38.13%,R
Illinois,20,Biden +21.76%,D
Indiana,11,Trump +12.22%,R
Iowa,6,Biden +1.38%,D
Kansas,6,Trump +13.24%,R
Kentucky,8,Trump +21.14%,R
Louisiana,8,Trump +22.05%,R
Maine,2,Biden +15.25%,D
Maine 1st District,1,Biden +24.16%,D
Maine 2nd District,1,Biden +3.04%,D
Maryland,10,Biden +27.35%,D
Massachusetts,11,Biden +39.5%,D
Michigan,16,Biden +9.67%,D
Minnesota,10,Biden +10.14%,D
Mississippi,6,Trump +10.63%,R
Missouri,10,Trump +7.74%,R
Montana,3,Trump +11.78%,R
Nebraska,2,Trump +29.55%,R
Nebraska 1st District,1,Trump +39.92%,R
Nebraska 2nd District,1,Biden +6.23%,D
Nebraska 3rd District,1,Trump +56.54%,R
Nevada,6,Biden +8.63%,D
New Hampshire,4,Biden +8.59%,D
New Jersey,14,Biden +23.69%,D
New Mexico,5,Biden +16.51%,D
New York,29,Biden +29.44%,D
North Carolina,15,Biden +4.12%,D
North Dakota,3,Trump +20.83%,R
Ohio,18,Trump +0.35%,R
Oklahoma,7,Trump +27.62%,R
Oregon,7,Biden +29.41%,D
Pennsylvania,20,Biden +8.54%,D
Rhode Island,4,Biden +25.94%,D
South Carolina,9,Trump +10.01%,R
South Dakota,3,Trump +23.11%,R
Tennessee,11,Trump +14.21%,R
Texas,38,Trump +1.52%,R
Utah,6,Trump +13.48%,R
Vermont,3,Biden +27.99%,D
Virginia,13,Trump +11.83%,R
Washington,12,Biden +29.66%,D
West Virginia,5,Trump +55.12%,R
Wisconsin,10,Biden +7.19%,D
Wyoming,3,Trump +55.27%,R
328,210
