name,ec,margin,winner
Alabama,9,Trump +19.26%,R
Alaska,3,Trump +7.51%,R
Arizona,11,Biden +2.86%,D
Arkansas,6,Trump +3.62%,R
California,55,Biden +32.11%,D
Colorado,9,Biden +15.36%,D
Connecticut,7,Biden +26.92%,D
District of Columbia,3,Biden +89.29%,D
Delaware,3,Biden +21.51%,D
Florida,29,Biden +5.33%,D
Georgia,16,Trump +2.26%,R
Hawaii,4,Biden +41.39%,D
Idaho,4,Trump +40.17%,R
Illinois,20,Biden +20.78%,D
Indiana,11,Trump +11.51%,R
Iowa,6,Biden +1.52%,D
Kansas,6,Trump +12.23%,R
Kentucky,8,Trump +20.35%,R
Louisiana,8,Trump +20.36%,R
Maine,2,Biden +15.83%,D
Maine 1st District,1,Biden +24.15%,D
Maine 2nd District,1,Biden +3.97%,D
Maryland,10,Biden +29.07%,D
Massachusetts,11,Biden +36.32%,D
Michigan,16,Biden +10.5%,D
Minnesota,10,Biden +9.29%,D
Mississippi,6,Trump +9.9%,R
Missouri,10,Trump +6.43%,R
Montana,3,Trump +10.08%,R
Nebraska,2,Trump +29.65%,R
Nebraska 1st District,1,Trump +40.2%,R
Nebraska 2nd District,1,Biden +5.1%,D
Nebraska 3rd District,1,Trump +56.02%,R
Nevada,6,Biden +8.41%,D
New Hampshire,4,Biden +9.65%,D
New Jersey,14,Biden +23.59%,D
New Mexico,5,Biden +17.76%,D
New York,29,Biden +29.77%,D
North Carolina,15,Biden +3.88%,D
North Dakota,3,Trump +19.3%,R
Ohio,18,Biden +0.44%,D
Oklahoma,7,Trump +28.52%,R
Oregon,7,Biden +29.68%,D
Pennsylvania,20,Biden +7.32%,D
Rhode Island,4,Biden +25.72%,D
South Carolina,9,Trump +7.87%,R
South Dakota,3,Trump +23.24%,R
Tennessee,11,Trump +12.81%,R
Texas,38,Biden +1.05%,D
Utah,6,Trump +10.96%,R
Vermont,3,Biden +30.34%,D
Virginia,13,Trump +11.6%,R
Washington,12,Biden +33.02%,D
West Virginia,5,Trump +54.47%,R
Wisconsin,10,Biden +9.28%,D
Wyoming,3,Trump +54.28%,R
384,154
