name,ec,margin,winner
Alabama,9,Trump +18.5%,R
Alaska,3,Trump +7.4%,R
Arizona,11,Biden +2.47%,D
Arkansas,6,Trump +2.64%,R
California,55,Biden +32.74%,D
Colorado,9,Biden +15.6%,D
Connecticut,7,Biden +27.23%,D
District of Columbia,3,Biden +88.87%,D
Delaware,3,Biden +22.42%,D
Florida,29,Biden +5.92%,D
Georgia,16,Trump +2.33%,R
Hawaii,4,Biden +41.25%,D
Idaho,4,Trump +37.45%,R
Illinois,20,Biden +19.98%,D
Indiana,11,Trump +11.99%,R
Iowa,6,Trump +0.53%,R
Kansas,6,Trump +12.67%,R
Kentucky,8,Trump +21.52%,R
Louisiana,8,Trump +22.09%,R
Maine,2,Biden +14.81%,D
Maine 1st District,1,Biden +24.46%,D
Maine 2nd District,1,Biden +5.79%,D
Maryland,10,Biden +28.1%,D
Massachusetts,11,Biden +37.95%,D
Michigan,16,Biden +9.24%,D
Minnesota,10,Biden +9.79%,D
Mississippi,6,Trump +12.12%,R
Missouri,10,Trump +8.97%,R
Montana,3,Trump +9.58%,R
Nebraska,2,Trump +28.71%,R
Nebraska 1st District,1,Trump +40.83%,R
Nebraska 2nd District,1,Biden +5.16%,D
Nebraska 3rd District,1,Trump +56.46%,R
Nevada,6,Biden +7.31%,D
New Hampshire,4,Biden +8.29%,D
New Jersey,14,Biden +23.96%,D
New Mexico,5,Biden +16.75%,D
New York,29,Biden +29.94%,D
North Carolina,15,Biden +2.26%,D
North Dakota,3,Trump +20.11%,R
Ohio,18,Trump +0.5%,R
Oklahoma,7,Trump +26.83%,R
Oregon,7,Biden +29.07%,D
Pennsylvania,20,Biden +7.59%,D
Rhode Island,4,Biden +27.17%,D
South Carolina,9,Trump +11.27%,R
South Dakota,3,Trump +23.81%,R
Tennessee,11,Trump +13.83%,R
Texas,38,Biden +0.22%,D
Utah,6,Trump +11.28%,R
Vermont,3,Biden +30.43%,D
Virginia,13,Trump +12.78%,R
Washington,12,Biden +32.02%,D
West Virginia,5,Trump +56.07%,R
Wisconsin,10,Biden +8.67%,D
Wyoming,3,Trump +54.8%,R
360,178
