name,ec,margin,winner
Alabama,9,Trump +18.72%,R
Alaska,3,Trump +7.64%,R
Arizona,11,Biden +2.18%,D
Arkansas,6,Trump +2.92%,R
California,55,Biden +31.52%,D
Colorado,9,Biden +16.78%,D
Connecticut,7,Biden +28.13%,D
District of Columbia,3,Biden +88.78%,D
Delaware,3,Biden +21.97%,D
Florida,29,Biden +5.37%,D
Georgia,16,Trump +3.2%,R
Hawaii,4,Biden +41.22%,D
Idaho,4,Trump +40.01%,R
Illinois,20,Biden +21.35%,D
Indiana,11,Trump +12.5%,R
Iowa,6,Biden +1.63%,D
Kansas,6,Trump +13.21%,R
Kentucky,8,Trump +19.44%,R
Louisiana,8,Trump +20.48%,R
Maine,2,Biden +16.92%,D
Maine 1st District,1,Biden +23.96%,D
Maine 2nd District,1,Biden +4.74%,D
Maryland,10,Biden +28.05%,D
Massachusetts,11,Biden +37.42%,D
Michigan,16,Biden +8.54%,D
Minnesota,10,Biden +10.73%,D
Mississippi,6,Trump +10.47%,R
Missouri,10,Trump +9.0%,R
Montana,3,Trump +10.83%,R
Nebraska,2,Trump +30.98%,R
Nebraska 1st District,1,Trump +41.31%,R
Nebraska 2nd District,1,Biden +6.43%,D
Nebraska 3rd District,1,Trump +56.69%,R
Nevada,6,Biden +6.96%,D
New Hampshire,4,Biden +9.72%,D
New Jersey,14,Biden +24.58%,D
New Mexico,5,Biden +17.43%,D
New York,29,Biden +30.83%,D
North Carolina,15,Biden +4.35%,D
North Dakota,3,Trump +18.84%,R
Ohio,18,Biden +1.21%,D
Oklahoma,7,Trump +28.74%,R
Oregon,7,Biden +29.16%,D
Pennsylvania,20,Biden +8.72%,D
Rhode Island,4,Biden +25.23%,D
South Carolina,9,Trump +10.62%,R
South Dakota,3,Trump +24.1%,R
Tennessee,11,Trump +12.76%,R
Texas,38,Biden +1.0%,D
Utah,6,Trump +11.8%,R
Vermont,3,Biden +27.54%,D
Virginia,13,Trump +10.66%,R
Washington,12,Biden +30.03%,D
West Virginia,5,Trump +54.17%,R
Wisconsin,10,Biden +7.81%,D
Wyoming,3,Trump +55.45%,R
384,154
